Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,1,,,
Sample Interval,0.00192012,,,
Filter Frequency,7e+07,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.2,,0.1,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-4.501e+00,0.504,0.488,0.182,0.158
-4.499e+00,0.496,0.512,0.186,0.202
-4.497e+00,0.496,0.48,0.174,0.154
-4.495e+00,0.496,0.504,0.178,0.202
-4.493e+00,0.488,0.472,0.186,0.154
-4.491e+00,0.488,0.496,0.17,0.198
-4.489e+00,0.488,0.472,0.17,0.15
-4.487e+00,0.48,0.496,0.182,0.198
-4.485e+00,0.48,0.464,0.182,0.15
-4.483e+00,0.472,0.488,0.17,0.194
-4.482e+00,0.472,0.456,0.174,0.15
-4.480e+00,0.472,0.48,0.174,0.194
-4.478e+00,0.464,0.456,0.166,0.15
-4.476e+00,0.464,0.48,0.162,0.194
-4.474e+00,0.464,0.448,0.162,0.146
-4.472e+00,0.464,0.472,0.162,0.194
-4.470e+00,0.456,0.44,0.166,0.146
-4.468e+00,0.448,0.464,0.17,0.19
-4.466e+00,0.448,0.44,0.17,0.146
-4.464e+00,0.448,0.456,0.17,0.19
-4.462e+00,0.448,0.432,0.15,0.142
-4.460e+00,0.44,0.456,0.17,0.186
-4.459e+00,0.44,0.424,0.15,0.142
-4.457e+00,0.432,0.448,0.162,0.186
-4.455e+00,0.44,0.416,0.166,0.142
-4.453e+00,0.432,0.44,0.162,0.182
-4.451e+00,0.432,0.416,0.154,0.138
-4.449e+00,0.424,0.44,0.162,0.182
-4.447e+00,0.424,0.408,0.158,0.134
-4.445e+00,0.424,0.432,0.154,0.182
-4.443e+00,0.416,0.4,0.154,0.134
-4.441e+00,0.416,0.424,0.158,0.178
-4.439e+00,0.408,0.392,0.158,0.134
-4.437e+00,0.408,0.416,0.154,0.178
-4.435e+00,0.408,0.392,0.154,0.13
-4.434e+00,0.4,0.416,0.154,0.174
-4.432e+00,0.392,0.384,0.15,0.126
-4.430e+00,0.392,0.408,0.154,0.174
-4.428e+00,0.4,0.376,0.15,0.126
-4.426e+00,0.392,0.4,0.15,0.174
-4.424e+00,0.384,0.368,0.142,0.126
-4.422e+00,0.376,0.392,0.146,0.17
-4.420e+00,0.384,0.368,0.154,0.122
-4.418e+00,0.376,0.392,0.138,0.166
-4.416e+00,0.376,0.36,0.142,0.122
-4.414e+00,0.368,0.384,0.146,0.166
-4.412e+00,0.368,0.352,0.142,0.118
-4.411e+00,0.368,0.376,0.138,0.162
-4.409e+00,0.36,0.344,0.142,0.114
-4.407e+00,0.36,0.368,0.134,0.162
-4.405e+00,0.352,0.344,0.138,0.118
-4.403e+00,0.352,0.36,0.138,0.162
-4.401e+00,0.352,0.336,0.138,0.114
-4.399e+00,0.344,0.36,0.134,0.158
-4.397e+00,0.344,0.328,0.142,0.11
-4.395e+00,0.336,0.352,0.142,0.158
-4.393e+00,0.336,0.32,0.13,0.11
-4.391e+00,0.336,0.344,0.13,0.154
-4.389e+00,0.328,0.312,0.134,0.106
-4.387e+00,0.328,0.336,0.134,0.154
-4.386e+00,0.32,0.304,0.122,0.106
-4.384e+00,0.32,0.328,0.13,0.15
-4.382e+00,0.32,0.296,0.122,0.102
-4.380e+00,0.312,0.328,0.122,0.146
-4.378e+00,0.312,0.296,0.126,0.102
-4.376e+00,0.304,0.32,0.13,0.146
-4.374e+00,0.304,0.288,0.126,0.098
-4.372e+00,0.304,0.312,0.114,0.142
-4.370e+00,0.296,0.28,0.122,0.098
-4.368e+00,0.288,0.304,0.126,0.142
-4.366e+00,0.288,0.272,0.122,0.094
-4.364e+00,0.288,0.304,0.118,0.142
-4.363e+00,0.288,0.264,0.122,0.094
-4.361e+00,0.28,0.288,0.106,0.138
-4.359e+00,0.272,0.264,0.106,0.094
-4.357e+00,0.272,0.28,0.122,0.138
-4.355e+00,0.272,0.248,0.11,0.09
-4.353e+00,0.264,0.28,0.106,0.134
-4.351e+00,0.264,0.248,0.11,0.086
-4.349e+00,0.264,0.272,0.114,0.134
-4.347e+00,0.256,0.24,0.106,0.086
-4.345e+00,0.256,0.264,0.098,0.134
-4.343e+00,0.248,0.232,0.11,0.082
-4.341e+00,0.248,0.256,0.114,0.13
-4.339e+00,0.24,0.224,0.098,0.078
-4.338e+00,0.24,0.256,0.11,0.126
-4.336e+00,0.24,0.216,0.102,0.078
-4.334e+00,0.232,0.248,0.09,0.122
-4.332e+00,0.224,0.216,0.098,0.078
-4.330e+00,0.224,0.24,0.11,0.122
-4.328e+00,0.224,0.2,0.09,0.074
-4.326e+00,0.216,0.232,0.098,0.118
-4.324e+00,0.216,0.2,0.106,0.07
-4.322e+00,0.208,0.224,0.094,0.118
-4.320e+00,0.208,0.192,0.082,0.07
-4.318e+00,0.208,0.216,0.094,0.118
-4.316e+00,0.2,0.184,0.09,0.066
-4.315e+00,0.192,0.208,0.086,0.114
-4.313e+00,0.192,0.176,0.086,0.066
-4.311e+00,0.192,0.2,0.098,0.11
-4.309e+00,0.184,0.168,0.082,0.062
-4.307e+00,0.184,0.192,0.082,0.11
-4.305e+00,0.176,0.16,0.086,0.062
-4.303e+00,0.176,0.184,0.082,0.106
-4.301e+00,0.176,0.152,0.078,0.058
-4.299e+00,0.168,0.184,0.082,0.106
-4.297e+00,0.16,0.152,0.086,0.058
-4.295e+00,0.16,0.176,0.082,0.102
-4.293e+00,0.16,0.144,0.07,0.054
-4.291e+00,0.152,0.168,0.074,0.098
-4.290e+00,0.152,0.136,0.074,0.05
-4.288e+00,0.144,0.16,0.074,0.098
-4.286e+00,0.144,0.128,0.074,0.05
-4.284e+00,0.144,0.152,0.074,0.098
-4.282e+00,0.136,0.12,0.062,0.05
-4.280e+00,0.128,0.144,0.066,0.094
-4.278e+00,0.128,0.112,0.078,0.046
-4.276e+00,0.128,0.136,0.058,0.09
-4.274e+00,0.128,0.104,0.062,0.046
-4.272e+00,0.12,0.128,0.07,0.086
-4.270e+00,0.12,0.104,0.062,0.042
-4.268e+00,0.112,0.12,0.062,0.086
-4.267e+00,0.104,0.096,0.058,0.038
-4.265e+00,0.104,0.12,0.058,0.086
-4.263e+00,0.104,0.088,0.062,0.038
-4.261e+00,0.096,0.112,0.058,0.082
-4.259e+00,0.096,0.08,0.062,0.034
-4.257e+00,0.096,0.104,0.054,0.082
-4.255e+00,0.088,0.072,0.062,0.034
-4.253e+00,0.088,0.096,0.058,0.078
-4.251e+00,0.08,0.064,0.054,0.03
-4.249e+00,0.08,0.088,0.042,0.074
-4.247e+00,0.08,0.056,0.05,0.026
-4.245e+00,0.072,0.08,0.054,0.07
-4.243e+00,0.072,0.048,0.05,0.026
-4.242e+00,0.064,0.072,0.046,0.07
-4.240e+00,0.064,0.04,0.042,0.026
-4.238e+00,0.056,0.072,0.046,0.07
-4.236e+00,0.056,0.032,0.046,0.022
-4.234e+00,0.048,0.064,0.038,0.066
-4.232e+00,0.048,0.032,0.042,0.018
-4.230e+00,0.04,0.056,0.026,0.062
-4.228e+00,0.04,0.024,0.042,0.018
-4.226e+00,0.032,0.048,0.046,0.062
-4.224e+00,0.032,0.016,0.03,0.01
-4.222e+00,0.024,0.04,0.026,0.058
-4.220e+00,0.024,0.008,0.038,0.014
-4.219e+00,0.024,0.032,0.034,0.058
-4.217e+00,0.016,-1.78814e-10,0.03,0.01
-4.215e+00,0.016,0.024,0.03,0.054
-4.213e+00,0.016,-0.008,0.038,0.006
-4.211e+00,0.008,0.024,0.03,0.058
-4.209e+00,0.008,-0.016,0.038,0.006
-4.207e+00,-1.78814e-10,0.016,0.026,0.05
-4.205e+00,-0.008,-0.016,0.034,0.002
-4.203e+00,-0.008,-1.78814e-10,0.018,0.046
-4.201e+00,-0.008,-0.032,0.022,-0.002
-4.199e+00,-0.008,-1.78814e-10,0.014,0.046
-4.197e+00,-0.016,-0.032,0.018,-0.002
-4.195e+00,-0.016,-0.008,0.01,0.042
-4.194e+00,-0.016,-0.04,0.022,-0.006
-4.192e+00,-0.024,-0.016,0.014,0.042
-4.190e+00,-0.032,-0.048,0.022,-0.006
-4.188e+00,-0.032,-0.024,0.014,0.038
-4.186e+00,-0.032,-0.056,0.014,-0.01
-4.184e+00,-0.04,-0.024,0.002,0.038
-4.182e+00,-0.04,-0.064,0.01,-0.014
-4.180e+00,-0.048,-0.032,0.006,0.034
-4.178e+00,-0.056,-0.064,0.014,-0.014
-4.176e+00,-0.056,-0.04,0.006,0.03
-4.174e+00,-0.056,-0.072,0.01,-0.014
-4.172e+00,-0.064,-0.048,0.006,0.03
-4.171e+00,-0.064,-0.08,-0.002,-0.018
-4.169e+00,-0.072,-0.056,0.002,0.026
-4.167e+00,-0.072,-0.088,0.002,-0.022
-4.165e+00,-0.072,-0.064,0.002,0.022
-4.163e+00,-0.08,-0.096,-0.006,-0.022
-4.161e+00,-0.08,-0.072,0.002,0.022
-4.159e+00,-0.088,-0.104,0.002,-0.026
-4.157e+00,-0.088,-0.072,-0.006,0.018
-4.155e+00,-0.096,-0.112,0.006,-0.03
-4.153e+00,-0.096,-0.088,-0.006,0.018
-4.151e+00,-0.096,-0.112,-0.006,-0.034
-4.149e+00,-0.104,-0.096,-0.006,0.014
-4.147e+00,-0.104,-0.128,-0.014,-0.034
-4.146e+00,-0.112,-0.096,-0.018,0.014
-4.144e+00,-0.112,-0.128,-0.01,-0.034
-4.142e+00,-0.12,-0.104,-0.014,0.01
-4.140e+00,-0.12,-0.136,-0.014,-0.038
-4.138e+00,-0.12,-0.112,-0.018,0.006
-4.136e+00,-0.12,-0.144,-0.018,-0.038
-4.134e+00,-0.128,-0.12,-0.018,0.006
-4.132e+00,-0.136,-0.152,-0.022,-0.042
-4.130e+00,-0.136,-0.128,-0.022,0.002
-4.128e+00,-0.144,-0.16,-0.026,-0.042
-4.126e+00,-0.144,-0.136,-0.03,0.002
-4.124e+00,-0.144,-0.168,-0.026,-0.046
-4.123e+00,-0.152,-0.144,-0.018,-0.002
-4.121e+00,-0.16,-0.176,-0.026,-0.05
-4.119e+00,-0.16,-0.144,-0.034,-0.002
-4.117e+00,-0.168,-0.176,-0.03,-0.05
-4.115e+00,-0.168,-0.152,-0.026,-0.006
-4.113e+00,-0.168,-0.184,-0.034,-0.054
-4.111e+00,-0.168,-0.16,-0.034,-0.01
-4.109e+00,-0.176,-0.192,-0.03,-0.054
-4.107e+00,-0.184,-0.168,-0.034,-0.01
-4.105e+00,-0.184,-0.2,-0.042,-0.058
-4.103e+00,-0.184,-0.176,-0.03,-0.01
-4.101e+00,-0.192,-0.208,-0.034,-0.058
-4.099e+00,-0.192,-0.184,-0.042,-0.014
-4.098e+00,-0.2,-0.216,-0.046,-0.062
-4.096e+00,-0.2,-0.192,-0.038,-0.018
-4.094e+00,-0.2,-0.224,-0.05,-0.066
-4.092e+00,-0.208,-0.192,-0.05,-0.018
-4.090e+00,-0.208,-0.224,-0.038,-0.066
-4.088e+00,-0.216,-0.2,-0.05,-0.022
-4.086e+00,-0.216,-0.232,-0.054,-0.07
-4.084e+00,-0.224,-0.208,-0.046,-0.026
-4.082e+00,-0.224,-0.24,-0.042,-0.07
-4.080e+00,-0.232,-0.216,-0.05,-0.026
-4.078e+00,-0.224,-0.248,-0.05,-0.074
-4.076e+00,-0.232,-0.224,-0.05,-0.026
-4.075e+00,-0.232,-0.256,-0.05,-0.078
-4.073e+00,-0.24,-0.232,-0.054,-0.03
-4.071e+00,-0.248,-0.264,-0.046,-0.078
-4.069e+00,-0.248,-0.24,-0.05,-0.034
-4.067e+00,-0.248,-0.272,-0.062,-0.082
-4.065e+00,-0.248,-0.24,-0.054,-0.034
-4.063e+00,-0.256,-0.272,-0.062,-0.082
-4.061e+00,-0.264,-0.248,-0.054,-0.038
-4.059e+00,-0.264,-0.288,-0.062,-0.086
-4.057e+00,-0.272,-0.256,-0.058,-0.038
-4.055e+00,-0.272,-0.288,-0.058,-0.09
-4.053e+00,-0.28,-0.264,-0.074,-0.042
-4.051e+00,-0.272,-0.296,-0.066,-0.09
-4.050e+00,-0.28,-0.272,-0.07,-0.046
-4.048e+00,-0.288,-0.304,-0.078,-0.094
-4.046e+00,-0.288,-0.28,-0.078,-0.046
-4.044e+00,-0.296,-0.312,-0.062,-0.094
-4.042e+00,-0.296,-0.288,-0.074,-0.05
-4.040e+00,-0.304,-0.32,-0.082,-0.098
-4.038e+00,-0.304,-0.288,-0.074,-0.05
-4.036e+00,-0.304,-0.32,-0.074,-0.098
-4.034e+00,-0.312,-0.296,-0.082,-0.05
-4.032e+00,-0.312,-0.328,-0.078,-0.102
-4.030e+00,-0.312,-0.304,-0.078,-0.054
-4.028e+00,-0.32,-0.336,-0.086,-0.106
-4.026e+00,-0.32,-0.312,-0.09,-0.058
-4.025e+00,-0.328,-0.344,-0.078,-0.11
-4.023e+00,-0.328,-0.312,-0.09,-0.058
-4.021e+00,-0.328,-0.344,-0.086,-0.11
-4.019e+00,-0.344,-0.32,-0.086,-0.062
-4.017e+00,-0.336,-0.352,-0.09,-0.114
-4.015e+00,-0.336,-0.328,-0.094,-0.066
-4.013e+00,-0.344,-0.36,-0.094,-0.114
-4.011e+00,-0.344,-0.336,-0.09,-0.066
-4.009e+00,-0.344,-0.368,-0.102,-0.114
-4.007e+00,-0.352,-0.344,-0.094,-0.07
-4.005e+00,-0.352,-0.376,-0.09,-0.118
-4.003e+00,-0.36,-0.344,-0.098,-0.07
-4.002e+00,-0.368,-0.376,-0.098,-0.126
-4.000e+00,-0.368,-0.352,-0.094,-0.074
-3.998e+00,-0.368,-0.384,-0.098,-0.122
-3.996e+00,-0.368,-0.36,-0.106,-0.074
-3.994e+00,-0.376,-0.392,-0.098,-0.126
-3.992e+00,-0.376,-0.368,-0.102,-0.078
-3.990e+00,-0.384,-0.4,-0.106,-0.13
-3.988e+00,-0.384,-0.376,-0.114,-0.082
-3.986e+00,-0.384,-0.4,-0.106,-0.13
-3.984e+00,-0.392,-0.376,-0.106,-0.082
