Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-3.992e+00,0.624,0.64,-0.59,-0.53
-3.990e+00,0.632,0.624,-0.57,-0.61
-3.988e+00,0.632,0.648,-0.59,-0.51
-3.986e+00,0.64,0.624,-0.55,-0.59
-3.984e+00,0.64,0.656,-0.55,-0.49
-3.982e+00,0.648,0.632,-0.55,-0.57
-3.980e+00,0.648,0.664,-0.53,-0.47
-3.978e+00,0.656,0.64,-0.51,-0.55
-3.977e+00,0.656,0.664,-0.51,-0.45
-3.975e+00,0.656,0.648,-0.51,-0.53
-3.973e+00,0.664,0.672,-0.49,-0.43
-3.971e+00,0.664,0.656,-0.47,-0.51
-3.969e+00,0.664,0.68,-0.47,-0.41
-3.967e+00,0.672,0.664,-0.47,-0.49
-3.965e+00,0.672,0.688,-0.45,-0.39
-3.963e+00,0.68,0.672,-0.43,-0.47
-3.961e+00,0.68,0.696,-0.45,-0.37
-3.959e+00,0.688,0.68,-0.43,-0.45
-3.957e+00,0.688,0.696,-0.41,-0.35
-3.955e+00,0.688,0.68,-0.41,-0.43
-3.954e+00,0.696,0.704,-0.39,-0.33
-3.952e+00,0.696,0.688,-0.37,-0.41
-3.950e+00,0.696,0.712,-0.35,-0.31
-3.948e+00,0.704,0.688,-0.37,-0.39
-3.946e+00,0.704,0.712,-0.35,-0.29
-3.944e+00,0.704,0.696,-0.35,-0.37
-3.942e+00,0.712,0.72,-0.35,-0.27
-3.940e+00,0.712,0.704,-0.33,-0.35
-3.938e+00,0.712,0.72,-0.29,-0.25
-3.936e+00,0.712,0.704,-0.31,-0.33
-3.934e+00,0.712,0.728,-0.29,-0.23
-3.932e+00,0.72,0.712,-0.29,-0.31
-3.930e+00,0.72,0.728,-0.27,-0.21
-3.929e+00,0.72,0.712,-0.27,-0.29
-3.927e+00,0.72,0.736,-0.25,-0.19
-3.925e+00,0.728,0.72,-0.25,-0.27
-3.923e+00,0.728,0.736,-0.23,-0.17
-3.921e+00,0.728,0.72,-0.21,-0.25
-3.919e+00,0.728,0.744,-0.21,-0.15
-3.917e+00,0.728,0.72,-0.21,-0.23
-3.915e+00,0.728,0.744,-0.19,-0.13
-3.913e+00,0.736,0.72,-0.19,-0.21
-3.911e+00,0.736,0.744,-0.17,-0.11
-3.909e+00,0.736,0.728,-0.15,-0.21
-3.907e+00,0.736,0.744,-0.17,-0.09
-3.906e+00,0.736,0.728,-0.13,-0.17
-3.904e+00,0.736,0.752,-0.13,-0.07
-3.902e+00,0.736,0.728,-0.13,-0.15
-3.900e+00,0.736,0.752,-0.11,-0.05
-3.898e+00,0.736,0.728,-0.09,-0.13
-3.896e+00,0.736,0.752,-0.09,-0.03
-3.894e+00,0.736,0.728,-0.09,-0.11
-3.892e+00,0.736,0.752,-0.07,-0.01
-3.890e+00,0.744,0.728,-0.07,-0.09
-3.888e+00,0.744,0.752,-0.05,0.01
-3.886e+00,0.744,0.728,-0.05,-0.07
-3.884e+00,0.744,0.752,-0.03,0.03
-3.882e+00,0.736,0.728,-0.03,-0.05
-3.881e+00,0.736,0.752,-0.01,0.05
-3.879e+00,0.736,0.728,-0.01,-0.03
-3.877e+00,0.736,0.752,0.01,0.07
-3.875e+00,0.744,0.728,0.01,-0.01
-3.873e+00,0.736,0.752,0.03,0.09
-3.871e+00,0.736,0.728,0.05,0.01
-3.869e+00,0.736,0.744,0.07,0.11
-3.867e+00,0.736,0.728,0.07,0.03
-3.865e+00,0.736,0.744,0.07,0.13
-3.863e+00,0.736,0.728,0.09,0.05
-3.861e+00,0.736,0.744,0.11,0.15
-3.859e+00,0.728,0.72,0.13,0.07
-3.858e+00,0.736,0.744,0.11,0.17
-3.856e+00,0.728,0.72,0.13,0.09
-3.854e+00,0.728,0.736,0.15,0.19
-3.852e+00,0.728,0.72,0.15,0.13
-3.850e+00,0.728,0.736,0.17,0.21
-3.848e+00,0.728,0.712,0.17,0.15
-3.846e+00,0.728,0.736,0.19,0.23
-3.844e+00,0.72,0.712,0.19,0.17
-3.842e+00,0.72,0.728,0.21,0.25
-3.840e+00,0.72,0.712,0.21,0.19
-3.838e+00,0.712,0.728,0.23,0.27
-3.836e+00,0.72,0.704,0.23,0.21
-3.834e+00,0.712,0.728,0.25,0.29
-3.833e+00,0.712,0.696,0.25,0.21
-3.831e+00,0.712,0.72,0.25,0.31
-3.829e+00,0.704,0.696,0.27,0.25
-3.827e+00,0.704,0.712,0.29,0.33
-3.825e+00,0.704,0.688,0.31,0.25
-3.823e+00,0.696,0.712,0.29,0.35
-3.821e+00,0.696,0.68,0.31,0.29
-3.819e+00,0.696,0.704,0.33,0.37
-3.817e+00,0.688,0.68,0.33,0.31
-3.815e+00,0.696,0.704,0.33,0.39
-3.813e+00,0.688,0.672,0.35,0.33
-3.811e+00,0.688,0.696,0.37,0.41
-3.810e+00,0.68,0.664,0.37,0.35
-3.808e+00,0.68,0.688,0.39,0.43
-3.806e+00,0.672,0.656,0.39,0.35
-3.804e+00,0.672,0.68,0.39,0.45
-3.802e+00,0.664,0.648,0.41,0.37
-3.800e+00,0.664,0.68,0.43,0.47
-3.798e+00,0.656,0.648,0.41,0.39
-3.796e+00,0.656,0.672,0.45,0.49
-3.794e+00,0.656,0.64,0.45,0.43
-3.792e+00,0.648,0.664,0.45,0.51
-3.790e+00,0.64,0.632,0.47,0.43
-3.788e+00,0.64,0.656,0.49,0.53
-3.786e+00,0.64,0.624,0.49,0.45
-3.785e+00,0.632,0.648,0.49,0.55
-3.783e+00,0.632,0.616,0.51,0.47
-3.781e+00,0.624,0.64,0.51,0.57
-3.779e+00,0.624,0.608,0.53,0.49
-3.777e+00,0.616,0.632,0.53,0.59
-3.775e+00,0.608,0.6,0.55,0.51
-3.773e+00,0.608,0.624,0.55,0.61
-3.771e+00,0.608,0.584,0.57,0.53
-3.769e+00,0.6,0.616,0.57,0.61
-3.767e+00,0.6,0.576,0.57,0.55
-3.765e+00,0.592,0.608,0.59,0.63
-3.763e+00,0.592,0.568,0.61,0.57
-3.762e+00,0.584,0.6,0.61,0.65
-3.760e+00,0.576,0.56,0.61,0.57
-3.758e+00,0.576,0.592,0.61,0.67
-3.756e+00,0.568,0.552,0.65,0.59
-3.754e+00,0.56,0.576,0.63,0.69
-3.752e+00,0.56,0.536,0.65,0.61
-3.750e+00,0.552,0.568,0.65,0.71
-3.748e+00,0.552,0.528,0.65,0.63
-3.746e+00,0.544,0.56,0.67,0.71
-3.744e+00,0.536,0.52,0.67,0.65
-3.742e+00,0.528,0.544,0.67,0.73
-3.740e+00,0.528,0.504,0.69,0.65
-3.738e+00,0.52,0.536,0.69,0.75
-3.737e+00,0.512,0.496,0.71,0.67
-3.735e+00,0.512,0.52,0.71,0.75
-3.733e+00,0.504,0.488,0.73,0.69
-3.731e+00,0.496,0.512,0.73,0.77
-3.729e+00,0.496,0.472,0.75,0.69
-3.727e+00,0.488,0.504,0.73,0.79
-3.725e+00,0.48,0.464,0.75,0.71
-3.723e+00,0.48,0.488,0.75,0.81
-3.721e+00,0.472,0.448,0.77,0.73
-3.719e+00,0.464,0.48,0.77,0.81
-3.717e+00,0.464,0.44,0.77,0.75
-3.715e+00,0.456,0.472,0.79,0.83
-3.714e+00,0.448,0.424,0.79,0.75
-3.712e+00,0.44,0.456,0.79,0.85
-3.710e+00,0.44,0.416,0.81,0.77
-3.708e+00,0.432,0.448,0.81,0.85
-3.706e+00,0.424,0.4,0.81,0.79
-3.704e+00,0.416,0.432,0.81,0.87
-3.702e+00,0.408,0.392,0.81,0.79
-3.700e+00,0.4,0.416,0.83,0.89
-3.698e+00,0.4,0.376,0.83,0.81
-3.696e+00,0.392,0.408,0.85,0.89
-3.694e+00,0.384,0.36,0.85,0.81
-3.692e+00,0.376,0.392,0.85,0.91
-3.690e+00,0.376,0.352,0.87,0.83
-3.689e+00,0.36,0.376,0.87,0.91
-3.687e+00,0.36,0.336,0.87,0.83
-3.685e+00,0.344,0.368,0.87,0.93
-3.683e+00,0.344,0.32,0.87,0.85
-3.681e+00,0.336,0.352,0.87,0.93
-3.679e+00,0.328,0.304,0.89,0.85
-3.677e+00,0.32,0.336,0.89,0.95
-3.675e+00,0.32,0.288,0.89,0.87
-3.673e+00,0.304,0.328,0.91,0.95
-3.671e+00,0.304,0.28,0.93,0.87
-3.669e+00,0.288,0.312,0.91,0.95
-3.667e+00,0.288,0.264,0.91,0.89
-3.666e+00,0.28,0.296,0.93,0.97
-3.664e+00,0.272,0.248,0.93,0.89
-3.662e+00,0.264,0.28,0.91,0.97
-3.660e+00,0.264,0.232,0.95,0.91
-3.658e+00,0.256,0.264,0.95,0.99
-3.656e+00,0.24,0.216,0.93,0.91
-3.654e+00,0.24,0.256,0.93,0.99
-3.652e+00,0.232,0.208,0.95,0.91
-3.650e+00,0.224,0.24,0.95,0.99
-3.648e+00,0.216,0.192,0.95,0.91
-3.646e+00,0.2,0.224,0.97,1.01
-3.644e+00,0.2,0.176,0.97,0.93
-3.642e+00,0.192,0.208,0.97,1.01
-3.641e+00,0.184,0.16,0.97,0.93
-3.639e+00,0.176,0.192,0.97,1.01
-3.637e+00,0.168,0.144,0.97,0.93
-3.635e+00,0.16,0.176,0.97,1.03
-3.633e+00,0.152,0.128,0.97,0.95
-3.631e+00,0.144,0.16,0.99,1.03
-3.629e+00,0.136,0.12,0.97,0.95
-3.627e+00,0.136,0.144,0.97,1.03
-3.625e+00,0.128,0.104,0.99,0.95
-3.623e+00,0.112,0.136,0.99,1.03
-3.621e+00,0.104,0.088,1.01,0.95
-3.619e+00,0.104,0.12,1.01,1.03
-3.618e+00,0.096,0.072,0.99,0.95
-3.616e+00,0.088,0.104,1.01,1.03
-3.614e+00,0.08,0.056,1.01,0.95
-3.612e+00,0.072,0.088,0.99,1.03
-3.610e+00,0.056,0.04,1.01,0.97
-3.608e+00,0.056,0.072,1.01,1.05
-3.606e+00,0.056,0.024,1.01,0.97
-3.604e+00,0.04,0.056,0.99,1.05
-3.602e+00,0.032,0.008,0.99,0.97
-3.600e+00,0.024,0.04,1.01,1.05
-3.598e+00,0.016,-0.008,1.01,0.97
-3.596e+00,0.016,0.024,0.99,1.05
-3.594e+00,-1.78814e-10,-0.016,0.99,0.97
-3.593e+00,-0.008,0.016,1.01,1.05
-3.591e+00,-0.008,-0.032,1.01,0.97
-3.589e+00,-0.016,-1.78814e-10,0.99,1.05
-3.587e+00,-0.024,-0.048,0.99,0.97
-3.585e+00,-0.032,-0.016,1.01,1.05
-3.583e+00,-0.032,-0.064,1.01,0.97
-3.581e+00,-0.048,-0.032,1.01,1.05
-3.579e+00,-0.056,-0.08,1.01,0.97
-3.577e+00,-0.064,-0.048,1.01,1.05
-3.575e+00,-0.072,-0.096,0.99,0.97
-3.573e+00,-0.08,-0.064,1.01,1.05
-3.571e+00,-0.08,-0.112,0.99,0.97
-3.570e+00,-0.088,-0.072,1.01,1.05
-3.568e+00,-0.104,-0.128,1.01,0.95
-3.566e+00,-0.104,-0.096,0.99,1.03
-3.564e+00,-0.112,-0.136,0.99,0.95
-3.562e+00,-0.12,-0.104,0.99,1.03
-3.560e+00,-0.128,-0.152,0.99,0.95
-3.558e+00,-0.136,-0.12,0.99,1.03
-3.556e+00,-0.144,-0.168,0.99,0.95
-3.554e+00,-0.152,-0.136,0.99,1.03
-3.552e+00,-0.16,-0.184,0.99,0.95
-3.550e+00,-0.168,-0.152,0.97,1.03
-3.548e+00,-0.168,-0.2,0.97,0.93
-3.546e+00,-0.176,-0.16,0.97,1.03
-3.545e+00,-0.192,-0.208,0.97,0.93
-3.543e+00,-0.192,-0.184,0.97,1.01
-3.541e+00,-0.2,-0.224,0.97,0.93
-3.539e+00,-0.216,-0.192,0.97,1.01
-3.537e+00,-0.216,-0.248,0.97,0.93
-3.535e+00,-0.224,-0.208,0.97,1.01
-3.533e+00,-0.24,-0.256,0.95,0.91
-3.531e+00,-0.24,-0.224,0.95,0.99
-3.529e+00,-0.248,-0.272,0.95,0.91
-3.527e+00,-0.256,-0.24,0.93,0.99
-3.525e+00,-0.264,-0.288,0.93,0.89
-3.523e+00,-0.272,-0.256,0.93,0.99
-3.522e+00,-0.272,-0.304,0.93,0.89
-3.520e+00,-0.288,-0.272,0.93,0.97
-3.518e+00,-0.288,-0.312,0.93,0.89
-3.516e+00,-0.296,-0.28,0.93,0.97
-3.514e+00,-0.304,-0.328,0.91,0.87
-3.512e+00,-0.312,-0.296,0.91,0.97
-3.510e+00,-0.32,-0.336,0.93,0.87
-3.508e+00,-0.328,-0.312,0.91,0.95
-3.506e+00,-0.328,-0.352,0.89,0.85
-3.504e+00,-0.336,-0.32,0.89,0.95
-3.502e+00,-0.344,-0.368,0.89,0.85
-3.500e+00,-0.352,-0.336,0.89,0.93
-3.498e+00,-0.352,-0.376,0.89,0.83
-3.497e+00,-0.368,-0.352,0.87,0.93
-3.495e+00,-0.368,-0.4,0.87,0.83
-3.493e+00,-0.376,-0.36,0.87,0.91
-3.491e+00,-0.384,-0.408,0.87,0.81
-3.489e+00,-0.392,-0.376,0.87,0.91
-3.487e+00,-0.4,-0.416,0.83,0.81
-3.485e+00,-0.408,-0.392,0.85,0.89
-3.483e+00,-0.408,-0.432,0.85,0.79
-3.481e+00,-0.416,-0.4,0.83,0.89
-3.479e+00,-0.424,-0.44,0.83,0.79
-3.477e+00,-0.432,-0.416,0.81,0.87
-3.475e+00,-0.432,-0.456,0.81,0.77
-3.474e+00,-0.44,-0.424,0.81,0.87
-3.472e+00,-0.456,-0.472,0.81,0.75
-3.470e+00,-0.456,-0.44,0.79,0.85
-3.468e+00,-0.464,-0.48,0.79,0.75
-3.466e+00,-0.472,-0.448,0.77,0.83
-3.464e+00,-0.472,-0.496,0.79,0.73
-3.462e+00,-0.48,-0.464,0.77,0.83
-3.460e+00,-0.488,-0.504,0.75,0.73
-3.458e+00,-0.488,-0.472,0.75,0.81
-3.456e+00,-0.496,-0.512,0.75,0.71
-3.454e+00,-0.504,-0.488,0.73,0.79
-3.452e+00,-0.504,-0.528,0.73,0.69
-3.450e+00,-0.512,-0.496,0.75,0.77
-3.449e+00,-0.512,-0.536,0.73,0.67
-3.447e+00,-0.528,-0.512,0.71,0.77
-3.445e+00,-0.528,-0.544,0.71,0.67
-3.443e+00,-0.528,-0.52,0.71,0.75
-3.441e+00,-0.536,-0.552,0.69,0.65
-3.439e+00,-0.544,-0.528,0.69,0.73
-3.437e+00,-0.544,-0.568,0.67,0.63
-3.435e+00,-0.56,-0.536,0.67,0.71
-3.433e+00,-0.552,-0.576,0.67,0.61
-3.431e+00,-0.56,-0.552,0.65,0.71
-3.429e+00,-0.568,-0.584,0.65,0.59
-3.427e+00,-0.576,-0.56,0.65,0.69
-3.425e+00,-0.576,-0.592,0.63,0.59
-3.424e+00,-0.584,-0.568,0.61,0.67
-3.422e+00,-0.584,-0.608,0.61,0.57
-3.420e+00,-0.592,-0.576,0.61,0.67
-3.418e+00,-0.592,-0.616,0.59,0.55
-3.416e+00,-0.6,-0.584,0.59,0.63
-3.414e+00,-0.6,-0.624,0.57,0.53
-3.412e+00,-0.608,-0.592,0.59,0.63
-3.410e+00,-0.616,-0.632,0.57,0.51
-3.408e+00,-0.616,-0.6,0.55,0.61
-3.406e+00,-0.624,-0.64,0.55,0.49
-3.404e+00,-0.624,-0.616,0.55,0.59
-3.402e+00,-0.632,-0.648,0.53,0.47
-3.401e+00,-0.64,-0.616,0.51,0.57
-3.399e+00,-0.64,-0.656,0.51,0.47
-3.397e+00,-0.64,-0.632,0.51,0.55
-3.395e+00,-0.64,-0.664,0.49,0.43
-3.393e+00,-0.648,-0.632,0.47,0.53
-3.391e+00,-0.648,-0.672,0.47,0.43
-3.389e+00,-0.656,-0.64,0.45,0.51
-3.387e+00,-0.656,-0.672,0.47,0.41
-3.385e+00,-0.664,-0.648,0.45,0.49
-3.383e+00,-0.664,-0.68,0.43,0.39
-3.381e+00,-0.664,-0.656,0.43,0.47
-3.379e+00,-0.672,-0.688,0.41,0.37
-3.377e+00,-0.672,-0.664,0.41,0.45
-3.376e+00,-0.672,-0.696,0.39,0.35
-3.374e+00,-0.68,-0.664,0.37,0.43
-3.372e+00,-0.688,-0.696,0.37,0.33
-3.370e+00,-0.688,-0.672,0.37,0.41
-3.368e+00,-0.688,-0.704,0.35,0.31
-3.366e+00,-0.688,-0.68,0.33,0.39
-3.364e+00,-0.688,-0.712,0.33,0.29
-3.362e+00,-0.696,-0.688,0.33,0.37
-3.360e+00,-0.696,-0.712,0.31,0.27
-3.358e+00,-0.696,-0.688,0.31,0.35
-3.356e+00,-0.704,-0.72,0.29,0.25
-3.354e+00,-0.696,-0.696,0.29,0.33
-3.353e+00,-0.704,-0.72,0.29,0.23
-3.351e+00,-0.712,-0.696,0.27,0.31
-3.349e+00,-0.712,-0.728,0.25,0.21
-3.347e+00,-0.712,-0.704,0.25,0.29
-3.345e+00,-0.712,-0.728,0.25,0.19
-3.343e+00,-0.712,-0.704,0.21,0.27
-3.341e+00,-0.712,-0.736,0.23,0.17
-3.339e+00,-0.72,-0.712,0.21,0.25
-3.337e+00,-0.72,-0.736,0.17,0.15
-3.335e+00,-0.72,-0.712,0.19,0.23
-3.333e+00,-0.72,-0.736,0.17,0.13
-3.331e+00,-0.72,-0.712,0.17,0.21
-3.329e+00,-0.728,-0.736,0.15,0.11
-3.328e+00,-0.728,-0.712,0.15,0.19
-3.326e+00,-0.728,-0.744,0.13,0.09
-3.324e+00,-0.728,-0.72,0.13,0.17
-3.322e+00,-0.728,-0.744,0.11,0.07
-3.320e+00,-0.728,-0.72,0.11,0.15
-3.318e+00,-0.728,-0.744,0.09,0.05
-3.316e+00,-0.736,-0.72,0.07,0.13
-3.314e+00,-0.728,-0.744,0.07,0.03
-3.312e+00,-0.728,-0.72,0.05,0.11
-3.310e+00,-0.736,-0.744,0.05,-0.01
-3.308e+00,-0.736,-0.72,0.03,0.09
-3.306e+00,-0.736,-0.744,0.03,-0.03
-3.305e+00,-0.736,-0.728,0.01,0.07
-3.303e+00,-0.728,-0.744,0.01,-0.05
-3.301e+00,-0.736,-0.728,-0.01,0.05
-3.299e+00,-0.736,-0.744,-0.01,-0.07
-3.297e+00,-0.736,-0.728,-0.01,0.03
-3.295e+00,-0.728,-0.744,-0.03,-0.09
-3.293e+00,-0.736,-0.72,-0.03,0.01
-3.291e+00,-0.736,-0.744,-0.07,-0.11
-3.289e+00,-0.736,-0.72,-0.07,-0.01
-3.287e+00,-0.736,-0.744,-0.07,-0.13
-3.285e+00,-0.728,-0.72,-0.07,-0.03
-3.283e+00,-0.728,-0.744,-0.11,-0.15
-3.281e+00,-0.728,-0.72,-0.11,-0.05
-3.280e+00,-0.736,-0.744,-0.11,-0.17
-3.278e+00,-0.728,-0.72,-0.13,-0.07
-3.276e+00,-0.728,-0.744,-0.15,-0.19
-3.274e+00,-0.728,-0.712,-0.15,-0.09
-3.272e+00,-0.72,-0.736,-0.17,-0.21
-3.270e+00,-0.728,-0.712,-0.17,-0.11
-3.268e+00,-0.72,-0.736,-0.19,-0.23
-3.266e+00,-0.72,-0.712,-0.19,-0.13
-3.264e+00,-0.72,-0.736,-0.21,-0.25
-3.262e+00,-0.72,-0.712,-0.21,-0.15
-3.260e+00,-0.712,-0.728,-0.21,-0.27
-3.258e+00,-0.712,-0.704,-0.23,-0.17
-3.257e+00,-0.712,-0.728,-0.23,-0.29
-3.255e+00,-0.712,-0.704,-0.25,-0.19
-3.253e+00,-0.712,-0.72,-0.27,-0.31
-3.251e+00,-0.704,-0.696,-0.27,-0.21
-3.249e+00,-0.704,-0.72,-0.27,-0.33
-3.247e+00,-0.704,-0.696,-0.29,-0.23
-3.245e+00,-0.704,-0.712,-0.29,-0.35
-3.243e+00,-0.696,-0.688,-0.31,-0.25
-3.241e+00,-0.696,-0.712,-0.33,-0.37
-3.239e+00,-0.696,-0.68,-0.33,-0.27
-3.237e+00,-0.688,-0.704,-0.33,-0.39
-3.235e+00,-0.688,-0.68,-0.33,-0.29
-3.233e+00,-0.688,-0.696,-0.37,-0.41
-3.232e+00,-0.688,-0.672,-0.37,-0.31
-3.230e+00,-0.68,-0.696,-0.39,-0.43
-3.228e+00,-0.68,-0.664,-0.39,-0.33
-3.226e+00,-0.68,-0.688,-0.39,-0.45
-3.224e+00,-0.672,-0.664,-0.41,-0.35
-3.222e+00,-0.672,-0.68,-0.41,-0.47
-3.220e+00,-0.664,-0.656,-0.43,-0.37
-3.218e+00,-0.656,-0.672,-0.43,-0.49
-3.216e+00,-0.664,-0.648,-0.45,-0.39
-3.214e+00,-0.656,-0.672,-0.45,-0.51
-3.212e+00,-0.648,-0.64,-0.49,-0.41
-3.210e+00,-0.648,-0.664,-0.49,-0.53
-3.209e+00,-0.648,-0.632,-0.49,-0.43
-3.207e+00,-0.64,-0.656,-0.51,-0.55
-3.205e+00,-0.64,-0.624,-0.51,-0.45
-3.203e+00,-0.632,-0.648,-0.53,-0.57
-3.201e+00,-0.632,-0.616,-0.53,-0.47
-3.199e+00,-0.624,-0.64,-0.53,-0.59
-3.197e+00,-0.624,-0.608,-0.53,-0.49
-3.195e+00,-0.616,-0.632,-0.57,-0.61
-3.193e+00,-0.616,-0.6,-0.55,-0.49
-3.191e+00,-0.608,-0.624,-0.57,-0.61
-3.189e+00,-0.608,-0.592,-0.59,-0.51
-3.187e+00,-0.608,-0.616,-0.59,-0.63
-3.185e+00,-0.6,-0.584,-0.59,-0.53
-3.184e+00,-0.592,-0.608,-0.59,-0.65
-3.182e+00,-0.592,-0.576,-0.61,-0.55
-3.180e+00,-0.584,-0.592,-0.63,-0.67
-3.178e+00,-0.576,-0.568,-0.63,-0.57
-3.176e+00,-0.576,-0.584,-0.65,-0.69
-3.174e+00,-0.568,-0.56,-0.65,-0.59
-3.172e+00,-0.568,-0.576,-0.65,-0.71
-3.170e+00,-0.56,-0.552,-0.67,-0.61
-3.168e+00,-0.56,-0.568,-0.67,-0.73
-3.166e+00,-0.552,-0.536,-0.69,-0.63
-3.164e+00,-0.544,-0.552,-0.69,-0.75
-3.162e+00,-0.536,-0.528,-0.69,-0.65
-3.161e+00,-0.536,-0.544,-0.71,-0.75
-3.159e+00,-0.528,-0.52,-0.71,-0.65
-3.157e+00,-0.528,-0.536,-0.73,-0.77
-3.155e+00,-0.52,-0.504,-0.73,-0.67
-3.153e+00,-0.512,-0.52,-0.73,-0.79
-3.151e+00,-0.512,-0.496,-0.75,-0.69
-3.149e+00,-0.504,-0.512,-0.77,-0.81
-3.147e+00,-0.496,-0.488,-0.75,-0.71
-3.145e+00,-0.496,-0.504,-0.77,-0.81
-3.143e+00,-0.488,-0.472,-0.77,-0.71
-3.141e+00,-0.48,-0.488,-0.79,-0.83
-3.139e+00,-0.472,-0.464,-0.79,-0.73
-3.137e+00,-0.472,-0.48,-0.79,-0.83
-3.136e+00,-0.464,-0.448,-0.79,-0.75
-3.134e+00,-0.456,-0.472,-0.81,-0.85
-3.132e+00,-0.456,-0.44,-0.81,-0.75
-3.130e+00,-0.44,-0.456,-0.83,-0.87
-3.128e+00,-0.44,-0.424,-0.83,-0.77
-3.126e+00,-0.432,-0.44,-0.83,-0.87
-3.124e+00,-0.432,-0.416,-0.85,-0.79
-3.122e+00,-0.424,-0.432,-0.83,-0.89
-3.120e+00,-0.416,-0.4,-0.83,-0.79
-3.118e+00,-0.408,-0.416,-0.85,-0.91
-3.116e+00,-0.4,-0.392,-0.87,-0.81
-3.114e+00,-0.4,-0.408,-0.85,-0.91
-3.113e+00,-0.392,-0.376,-0.87,-0.83
-3.111e+00,-0.384,-0.392,-0.87,-0.93
-3.109e+00,-0.376,-0.36,-0.89,-0.83
-3.107e+00,-0.368,-0.376,-0.89,-0.93
-3.105e+00,-0.36,-0.352,-0.89,-0.85
-3.103e+00,-0.36,-0.368,-0.91,-0.95
-3.101e+00,-0.352,-0.336,-0.91,-0.85
-3.099e+00,-0.344,-0.352,-0.91,-0.95
-3.097e+00,-0.336,-0.32,-0.93,-0.87
-3.095e+00,-0.328,-0.336,-0.91,-0.97
-3.093e+00,-0.32,-0.312,-0.93,-0.87
-3.091e+00,-0.32,-0.328,-0.93,-0.97
-3.089e+00,-0.312,-0.296,-0.95,-0.89
-3.088e+00,-0.304,-0.312,-0.95,-0.99
-3.086e+00,-0.296,-0.28,-0.95,-0.89
-3.084e+00,-0.288,-0.296,-0.95,-0.99
-3.082e+00,-0.28,-0.264,-0.97,-0.91
-3.080e+00,-0.272,-0.28,-0.97,-0.99
-3.078e+00,-0.264,-0.248,-0.97,-0.91
-3.076e+00,-0.256,-0.272,-0.97,-1.01
-3.074e+00,-0.248,-0.24,-0.95,-0.91
-3.072e+00,-0.248,-0.256,-0.99,-1.01
-3.070e+00,-0.24,-0.224,-0.99,-0.93
-3.068e+00,-0.232,-0.24,-0.97,-1.03
-3.066e+00,-0.224,-0.208,-0.99,-0.93
-3.065e+00,-0.216,-0.224,-0.99,-1.03
-3.063e+00,-0.208,-0.192,-0.99,-0.93
-3.061e+00,-0.2,-0.208,-0.99,-1.03
-3.059e+00,-0.192,-0.176,-0.99,-0.95
-3.057e+00,-0.184,-0.192,-0.99,-1.05
-3.055e+00,-0.184,-0.16,-1.01,-0.95
-3.053e+00,-0.176,-0.184,-1.01,-1.05
-3.051e+00,-0.168,-0.152,-1.01,-0.95
-3.049e+00,-0.152,-0.168,-1.03,-1.05
-3.047e+00,-0.144,-0.136,-0.99,-0.97
-3.045e+00,-0.144,-0.152,-1.01,-1.05
-3.043e+00,-0.128,-0.12,-1.01,-0.97
-3.041e+00,-0.128,-0.136,-1.01,-1.05
-3.040e+00,-0.12,-0.104,-1.03,-0.97
-3.038e+00,-0.112,-0.12,-1.03,-1.07
-3.036e+00,-0.104,-0.088,-1.03,-0.97
-3.034e+00,-0.096,-0.104,-1.03,-1.07
-3.032e+00,-0.088,-0.072,-1.03,-0.97
-3.030e+00,-0.08,-0.088,-1.03,-1.07
-3.028e+00,-0.072,-0.056,-1.03,-0.97
-3.026e+00,-0.064,-0.072,-1.03,-1.07
-3.024e+00,-0.056,-0.04,-1.05,-0.97
-3.022e+00,-0.056,-0.064,-1.03,-1.07
-3.020e+00,-0.04,-0.032,-1.03,-0.99
-3.018e+00,-0.04,-0.048,-1.05,-1.07
-3.017e+00,-0.032,-0.008,-1.03,-0.99
-3.015e+00,-0.016,-0.032,-1.05,-1.07
-3.013e+00,-0.016,-1.78814e-10,-1.05,-0.99
-3.011e+00,-0.008,-0.016,-1.05,-1.07
-3.009e+00,-1.78814e-10,0.016,-1.03,-0.99
-3.007e+00,0.008,-1.78814e-10,-1.03,-1.07
-3.005e+00,0.016,0.032,-1.03,-0.99
-3.003e+00,0.024,0.016,-1.05,-1.07
-3.001e+00,0.024,0.048,-1.03,-0.99
-2.999e+00,0.04,0.024,-1.03,-1.07
-2.997e+00,0.048,0.056,-1.03,-0.99
-2.995e+00,0.056,0.04,-1.03,-1.07
-2.993e+00,0.056,0.072,-1.05,-0.99
-2.992e+00,0.064,0.056,-1.03,-1.07
-2.990e+00,0.08,0.088,-1.03,-0.99
-2.988e+00,0.08,0.072,-1.03,-1.07
-2.986e+00,0.088,0.104,-1.03,-0.97
-2.984e+00,0.096,0.088,-1.03,-1.07
-2.982e+00,0.104,0.12,-1.03,-0.97
-2.980e+00,0.112,0.104,-1.03,-1.07
-2.978e+00,0.12,0.136,-1.03,-0.97
-2.976e+00,0.12,0.12,-1.03,-1.07
-2.974e+00,0.136,0.152,-1.03,-0.97
-2.972e+00,0.144,0.136,-1.03,-1.05
-2.970e+00,0.144,0.168,-1.03,-0.97
-2.969e+00,0.152,0.144,-1.01,-1.05
-2.967e+00,0.168,0.176,-1.03,-0.97
-2.965e+00,0.168,0.16,-1.01,-1.05
