Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-4.522e+00,0.656,0.664,0.194,0.218
-4.520e+00,0.656,0.64,0.19,0.174
-4.518e+00,0.648,0.664,0.194,0.218
-4.516e+00,0.648,0.64,0.198,0.174
-4.514e+00,0.648,0.664,0.194,0.218
-4.512e+00,0.648,0.64,0.194,0.174
-4.510e+00,0.648,0.656,0.19,0.214
-4.508e+00,0.648,0.632,0.198,0.174
-4.507e+00,0.648,0.656,0.194,0.214
-4.505e+00,0.64,0.632,0.202,0.17
-4.503e+00,0.64,0.656,0.19,0.214
-4.501e+00,0.64,0.632,0.186,0.17
-4.499e+00,0.64,0.648,0.194,0.214
-4.497e+00,0.632,0.624,0.194,0.166
-4.495e+00,0.64,0.648,0.182,0.214
-4.493e+00,0.64,0.624,0.186,0.17
-4.491e+00,0.632,0.648,0.198,0.214
-4.489e+00,0.632,0.624,0.19,0.17
-4.487e+00,0.632,0.64,0.182,0.21
-4.485e+00,0.632,0.624,0.194,0.166
-4.483e+00,0.632,0.64,0.186,0.21
-4.482e+00,0.624,0.616,0.186,0.17
-4.480e+00,0.624,0.64,0.194,0.21
-4.478e+00,0.624,0.616,0.198,0.166
-4.476e+00,0.624,0.632,0.19,0.21
-4.474e+00,0.624,0.608,0.19,0.162
-4.472e+00,0.624,0.632,0.19,0.21
-4.470e+00,0.616,0.608,0.186,0.166
-4.468e+00,0.616,0.632,0.19,0.21
-4.466e+00,0.616,0.608,0.186,0.166
-4.464e+00,0.616,0.624,0.186,0.206
-4.462e+00,0.608,0.6,0.186,0.166
-4.460e+00,0.608,0.624,0.182,0.206
-4.459e+00,0.608,0.6,0.19,0.162
-4.457e+00,0.608,0.624,0.174,0.206
-4.455e+00,0.608,0.592,0.178,0.162
-4.453e+00,0.608,0.616,0.186,0.206
-4.451e+00,0.6,0.592,0.186,0.162
-4.449e+00,0.608,0.616,0.182,0.206
-4.447e+00,0.6,0.592,0.182,0.162
-4.445e+00,0.6,0.608,0.182,0.206
-4.443e+00,0.6,0.584,0.178,0.158
-4.441e+00,0.6,0.608,0.182,0.206
-4.439e+00,0.592,0.584,0.182,0.158
-4.437e+00,0.592,0.608,0.178,0.202
-4.435e+00,0.592,0.576,0.178,0.158
-4.434e+00,0.592,0.6,0.186,0.202
-4.432e+00,0.592,0.576,0.186,0.158
-4.430e+00,0.584,0.6,0.178,0.202
-4.428e+00,0.584,0.576,0.182,0.158
-4.426e+00,0.584,0.592,0.178,0.198
-4.424e+00,0.584,0.568,0.166,0.158
-4.422e+00,0.576,0.592,0.174,0.202
-4.420e+00,0.576,0.568,0.182,0.154
-4.418e+00,0.576,0.592,0.174,0.198
-4.416e+00,0.576,0.56,0.174,0.154
-4.414e+00,0.576,0.584,0.182,0.198
-4.412e+00,0.576,0.56,0.174,0.154
-4.411e+00,0.568,0.584,0.166,0.198
-4.409e+00,0.568,0.56,0.174,0.154
-4.407e+00,0.568,0.576,0.178,0.194
-4.405e+00,0.56,0.552,0.166,0.15
-4.403e+00,0.568,0.576,0.166,0.194
-4.401e+00,0.56,0.552,0.174,0.15
-4.399e+00,0.56,0.568,0.174,0.194
-4.397e+00,0.56,0.544,0.166,0.15
-4.395e+00,0.56,0.568,0.166,0.194
-4.393e+00,0.552,0.544,0.174,0.15
-4.391e+00,0.552,0.56,0.166,0.194
-4.389e+00,0.552,0.536,0.162,0.15
-4.387e+00,0.544,0.56,0.166,0.19
-4.386e+00,0.544,0.536,0.162,0.146
-4.384e+00,0.544,0.552,0.166,0.19
-4.382e+00,0.544,0.528,0.166,0.146
-4.380e+00,0.536,0.552,0.166,0.19
-4.378e+00,0.536,0.528,0.166,0.146
-4.376e+00,0.536,0.552,0.166,0.186
-4.374e+00,0.536,0.528,0.182,0.146
-4.372e+00,0.536,0.544,0.162,0.186
-4.370e+00,0.536,0.52,0.166,0.142
-4.368e+00,0.536,0.544,0.166,0.186
-4.366e+00,0.528,0.512,0.166,0.138
-4.364e+00,0.528,0.536,0.162,0.186
-4.363e+00,0.52,0.512,0.162,0.142
-4.361e+00,0.528,0.536,0.166,0.182
-4.359e+00,0.52,0.512,0.162,0.138
-4.357e+00,0.52,0.528,0.158,0.182
-4.355e+00,0.512,0.504,0.162,0.138
-4.353e+00,0.512,0.528,0.158,0.182
-4.351e+00,0.52,0.504,0.154,0.134
-4.349e+00,0.512,0.52,0.166,0.182
-4.347e+00,0.512,0.496,0.17,0.138
-4.345e+00,0.512,0.52,0.154,0.178
-4.343e+00,0.504,0.496,0.158,0.138
-4.341e+00,0.504,0.512,0.158,0.178
-4.339e+00,0.504,0.488,0.154,0.138
-4.338e+00,0.504,0.512,0.158,0.178
-4.336e+00,0.496,0.488,0.162,0.134
-4.334e+00,0.496,0.504,0.15,0.178
-4.332e+00,0.496,0.48,0.154,0.13
-4.330e+00,0.488,0.504,0.154,0.174
-4.328e+00,0.488,0.48,0.162,0.13
-4.326e+00,0.488,0.496,0.142,0.178
-4.324e+00,0.488,0.472,0.158,0.13
-4.322e+00,0.488,0.496,0.154,0.174
-4.320e+00,0.48,0.472,0.15,0.126
-4.318e+00,0.48,0.488,0.154,0.174
-4.316e+00,0.472,0.464,0.162,0.13
-4.315e+00,0.472,0.488,0.154,0.174
-4.313e+00,0.472,0.464,0.15,0.126
-4.311e+00,0.472,0.48,0.142,0.174
-4.309e+00,0.472,0.456,0.154,0.126
-4.307e+00,0.464,0.48,0.146,0.17
-4.305e+00,0.464,0.448,0.142,0.126
-4.303e+00,0.464,0.48,0.142,0.17
-4.301e+00,0.456,0.448,0.134,0.122
-4.299e+00,0.464,0.472,0.146,0.166
-4.297e+00,0.456,0.448,0.142,0.122
-4.295e+00,0.456,0.464,0.142,0.166
-4.293e+00,0.456,0.44,0.134,0.122
-4.291e+00,0.456,0.464,0.146,0.166
-4.290e+00,0.448,0.44,0.146,0.118
-4.288e+00,0.448,0.456,0.138,0.166
-4.286e+00,0.448,0.432,0.138,0.118
-4.284e+00,0.44,0.456,0.142,0.162
-4.282e+00,0.44,0.424,0.138,0.118
-4.280e+00,0.44,0.448,0.138,0.162
-4.278e+00,0.44,0.424,0.138,0.118
-4.276e+00,0.44,0.44,0.134,0.162
-4.274e+00,0.432,0.416,0.13,0.118
-4.272e+00,0.432,0.44,0.142,0.158
-4.270e+00,0.424,0.416,0.146,0.11
-4.268e+00,0.424,0.44,0.13,0.158
-4.267e+00,0.424,0.408,0.138,0.114
-4.265e+00,0.424,0.432,0.142,0.154
-4.263e+00,0.424,0.4,0.13,0.11
-4.261e+00,0.416,0.432,0.13,0.154
-4.259e+00,0.416,0.4,0.126,0.11
-4.257e+00,0.416,0.424,0.134,0.154
-4.255e+00,0.408,0.4,0.134,0.11
-4.253e+00,0.408,0.416,0.126,0.154
-4.251e+00,0.408,0.392,0.134,0.11
-4.249e+00,0.4,0.416,0.138,0.154
-4.247e+00,0.408,0.384,0.13,0.106
-4.245e+00,0.4,0.408,0.13,0.15
-4.243e+00,0.4,0.384,0.126,0.106
-4.242e+00,0.4,0.408,0.122,0.15
-4.240e+00,0.392,0.376,0.13,0.106
-4.238e+00,0.392,0.4,0.13,0.15
-4.236e+00,0.384,0.376,0.122,0.102
-4.234e+00,0.384,0.392,0.114,0.146
-4.232e+00,0.384,0.368,0.134,0.102
-4.230e+00,0.384,0.392,0.122,0.146
-4.228e+00,0.376,0.368,0.118,0.098
-4.226e+00,0.376,0.384,0.13,0.142
-4.224e+00,0.376,0.36,0.126,0.098
-4.222e+00,0.376,0.384,0.122,0.142
-4.220e+00,0.368,0.352,0.126,0.098
-4.219e+00,0.368,0.376,0.118,0.142
-4.217e+00,0.36,0.352,0.122,0.094
-4.215e+00,0.368,0.368,0.114,0.138
-4.213e+00,0.36,0.344,0.122,0.094
-4.211e+00,0.36,0.368,0.118,0.138
-4.209e+00,0.352,0.344,0.114,0.094
-4.207e+00,0.352,0.36,0.122,0.138
-4.205e+00,0.352,0.336,0.118,0.094
-4.203e+00,0.344,0.36,0.106,0.138
-4.201e+00,0.344,0.328,0.122,0.09
-4.199e+00,0.344,0.352,0.118,0.138
-4.197e+00,0.336,0.32,0.11,0.09
-4.195e+00,0.336,0.344,0.11,0.134
-4.194e+00,0.336,0.32,0.114,0.09
-4.192e+00,0.336,0.344,0.118,0.134
-4.190e+00,0.328,0.312,0.106,0.086
-4.188e+00,0.336,0.336,0.11,0.134
-4.186e+00,0.328,0.312,0.11,0.086
-4.184e+00,0.32,0.336,0.102,0.13
-4.182e+00,0.32,0.304,0.102,0.086
-4.180e+00,0.32,0.328,0.106,0.13
-4.178e+00,0.32,0.296,0.106,0.082
-4.176e+00,0.32,0.328,0.106,0.13
-4.174e+00,0.312,0.296,0.106,0.082
-4.172e+00,0.304,0.32,0.11,0.126
-4.171e+00,0.304,0.288,0.106,0.078
-4.169e+00,0.304,0.312,0.098,0.126
-4.167e+00,0.304,0.288,0.106,0.078
-4.165e+00,0.296,0.312,0.098,0.122
-4.163e+00,0.296,0.28,0.098,0.078
-4.161e+00,0.288,0.304,0.106,0.122
-4.159e+00,0.296,0.28,0.098,0.078
-4.157e+00,0.288,0.304,0.094,0.122
-4.155e+00,0.28,0.272,0.098,0.074
-4.153e+00,0.28,0.296,0.098,0.118
-4.151e+00,0.28,0.264,0.09,0.07
-4.149e+00,0.28,0.288,0.098,0.118
-4.147e+00,0.272,0.256,0.102,0.07
-4.146e+00,0.272,0.288,0.098,0.118
-4.144e+00,0.272,0.256,0.09,0.07
-4.142e+00,0.264,0.28,0.09,0.118
-4.140e+00,0.264,0.248,0.102,0.07
-4.138e+00,0.264,0.272,0.086,0.114
-4.136e+00,0.264,0.24,0.09,0.066
-4.134e+00,0.264,0.272,0.09,0.11
-4.132e+00,0.256,0.24,0.09,0.062
-4.130e+00,0.256,0.264,0.086,0.11
-4.128e+00,0.248,0.232,0.094,0.062
-4.126e+00,0.248,0.256,0.082,0.11
-4.124e+00,0.248,0.232,0.09,0.062
-4.123e+00,0.24,0.256,0.086,0.106
-4.121e+00,0.24,0.224,0.094,0.058
-4.119e+00,0.24,0.248,0.078,0.106
-4.117e+00,0.232,0.224,0.078,0.062
-4.115e+00,0.232,0.248,0.086,0.102
-4.113e+00,0.232,0.216,0.078,0.058
-4.111e+00,0.224,0.24,0.078,0.102
-4.109e+00,0.224,0.208,0.082,0.058
-4.107e+00,0.224,0.232,0.078,0.102
-4.105e+00,0.216,0.2,0.078,0.054
-4.103e+00,0.224,0.224,0.078,0.102
-4.101e+00,0.216,0.2,0.074,0.054
-4.099e+00,0.208,0.224,0.07,0.098
-4.098e+00,0.208,0.192,0.074,0.054
-4.096e+00,0.208,0.216,0.074,0.094
-4.094e+00,0.208,0.184,0.074,0.05
-4.092e+00,0.2,0.216,0.062,0.094
-4.090e+00,0.192,0.184,0.07,0.05
-4.088e+00,0.2,0.208,0.07,0.094
-4.086e+00,0.192,0.176,0.07,0.05
-4.084e+00,0.192,0.2,0.074,0.09
-4.082e+00,0.184,0.176,0.062,0.046
-4.080e+00,0.184,0.2,0.07,0.094
-4.078e+00,0.184,0.168,0.066,0.046
-4.076e+00,0.176,0.192,0.07,0.09
-4.075e+00,0.176,0.16,0.062,0.042
-4.073e+00,0.176,0.184,0.058,0.09
-4.071e+00,0.176,0.152,0.07,0.042
-4.069e+00,0.168,0.184,0.062,0.086
-4.067e+00,0.168,0.152,0.054,0.042
-4.065e+00,0.16,0.176,0.058,0.082
-4.063e+00,0.16,0.144,0.062,0.042
-4.061e+00,0.16,0.168,0.062,0.086
-4.059e+00,0.152,0.144,0.058,0.038
-4.057e+00,0.152,0.16,0.066,0.082
-4.055e+00,0.152,0.136,0.05,0.038
-4.053e+00,0.144,0.16,0.058,0.078
-4.051e+00,0.144,0.128,0.062,0.034
-4.050e+00,0.144,0.152,0.054,0.078
-4.048e+00,0.144,0.128,0.062,0.034
-4.046e+00,0.136,0.144,0.046,0.078
-4.044e+00,0.136,0.12,0.058,0.034
-4.042e+00,0.128,0.144,0.046,0.074
-4.040e+00,0.128,0.112,0.046,0.034
-4.038e+00,0.128,0.136,0.054,0.074
-4.036e+00,0.128,0.112,0.054,0.03
-4.034e+00,0.12,0.136,0.05,0.07
-4.032e+00,0.12,0.104,0.054,0.026
-4.030e+00,0.12,0.128,0.058,0.07
-4.028e+00,0.12,0.096,0.042,0.026
-4.026e+00,0.112,0.12,0.046,0.07
-4.025e+00,0.112,0.088,0.054,0.026
-4.023e+00,0.104,0.112,0.042,0.066
-4.021e+00,0.104,0.088,0.046,0.022
-4.019e+00,0.104,0.112,0.046,0.066
-4.017e+00,0.096,0.08,0.042,0.022
-4.015e+00,0.096,0.104,0.042,0.066
-4.013e+00,0.096,0.08,0.042,0.022
-4.011e+00,0.088,0.104,0.046,0.062
-4.009e+00,0.096,0.072,0.034,0.018
-4.007e+00,0.08,0.096,0.034,0.062
-4.005e+00,0.08,0.064,0.042,0.018
-4.003e+00,0.08,0.088,0.046,0.058
-4.002e+00,0.072,0.064,0.034,0.014
-4.000e+00,0.072,0.08,0.03,0.058
-3.998e+00,0.072,0.056,0.042,0.014
-3.996e+00,0.072,0.08,0.038,0.062
-3.994e+00,0.064,0.048,0.022,0.014
-3.992e+00,0.064,0.072,0.038,0.054
-3.990e+00,0.064,0.048,0.034,0.01
-3.988e+00,0.056,0.072,0.026,0.054
-3.986e+00,0.056,0.04,0.03,0.01
-3.984e+00,0.056,0.064,0.034,0.05
-3.982e+00,0.056,0.032,0.026,0.006
-3.980e+00,0.048,0.056,0.022,0.05
-3.978e+00,0.048,0.032,0.026,0.006
-3.977e+00,0.04,0.056,0.018,0.05
-3.975e+00,0.04,0.024,0.022,0.002
-3.973e+00,0.04,0.048,0.026,0.046
-3.971e+00,0.032,0.024,0.026,0.002
-3.969e+00,0.032,0.048,0.018,0.046
-3.967e+00,0.032,0.016,0.03,-0.002
-3.965e+00,0.032,0.04,0.026,0.046
-3.963e+00,0.024,0.008,0.018,-0.002
-3.961e+00,0.024,0.032,0.01,0.042
-3.959e+00,0.016,0.008,0.018,-0.002
-3.957e+00,0.024,0.024,0.026,0.042
-3.955e+00,0.016,-1.78814e-10,0.01,-0.002
-3.954e+00,0.008,0.024,0.022,0.042
-3.952e+00,0.008,-0.008,0.022,-0.006
-3.950e+00,0.008,0.016,0.014,0.038
-3.948e+00,-1.78814e-10,-0.008,0.01,-0.01
-3.946e+00,-1.78814e-10,0.016,0.018,0.038
-3.944e+00,-1.78814e-10,-0.016,0.014,-0.01
-3.942e+00,-1.78814e-10,0.008,0.01,0.034
-3.940e+00,-0.008,-0.024,0.01,-0.014
-3.938e+00,-0.008,-1.78814e-10,0.018,0.038
-3.936e+00,-0.016,-0.032,0.006,-0.014
-3.934e+00,-0.008,-0.008,0.006,0.034
-3.932e+00,-0.016,-0.032,0.014,-0.014
-3.930e+00,-0.016,-0.008,0.006,0.03
-3.929e+00,-0.016,-0.032,0.006,-0.014
-3.927e+00,-0.024,-0.008,0.002,0.03
-3.925e+00,-0.024,-0.04,0.01,-0.014
-3.923e+00,-0.032,-0.016,0.002,0.03
-3.921e+00,-0.032,-0.048,0.002,-0.018
-3.919e+00,-0.032,-0.024,0.002,0.026
-3.917e+00,-0.04,-0.056,-0.002,-0.018
-3.915e+00,-0.04,-0.032,-0.002,0.026
-3.913e+00,-0.04,-0.056,0.01,-0.022
-3.911e+00,-0.04,-0.032,0.002,0.022
