Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-4.581e+00,0.496,0.488,-2.66,-2.7
-4.579e+00,0.504,0.512,-2.62,-2.5
-4.578e+00,0.504,0.496,-2.54,-2.62
-4.576e+00,0.512,0.528,-2.54,-2.42
-4.574e+00,0.52,0.512,-2.5,-2.54
-4.572e+00,0.52,0.536,-2.46,-2.34
-4.570e+00,0.528,0.52,-2.42,-2.46
-4.568e+00,0.536,0.544,-2.38,-2.26
-4.566e+00,0.536,0.528,-2.34,-2.38
-4.564e+00,0.544,0.56,-2.3,-2.18
-4.562e+00,0.552,0.544,-2.26,-2.3
-4.560e+00,0.552,0.568,-2.22,-2.1
-4.558e+00,0.56,0.552,-2.18,-2.26
-4.556e+00,0.568,0.576,-2.14,-2.06
-4.555e+00,0.576,0.56,-2.14,-2.18
-4.553e+00,0.576,0.592,-2.06,-1.98
-4.551e+00,0.576,0.568,-2.06,-2.1
-4.549e+00,0.584,0.6,-2.02,-1.9
-4.547e+00,0.592,0.576,-1.94,-2.02
-4.545e+00,0.592,0.608,-1.94,-1.82
-4.543e+00,0.6,0.592,-1.9,-1.94
-4.541e+00,0.6,0.616,-1.82,-1.74
-4.539e+00,0.608,0.6,-1.82,-1.86
-4.537e+00,0.616,0.624,-1.78,-1.66
-4.535e+00,0.616,0.608,-1.74,-1.78
-4.533e+00,0.616,0.632,-1.7,-1.58
-4.531e+00,0.624,0.616,-1.66,-1.7
-4.530e+00,0.624,0.64,-1.62,-1.5
-4.528e+00,0.624,0.624,-1.58,-1.62
-4.526e+00,0.64,0.648,-1.54,-1.42
-4.524e+00,0.64,0.632,-1.5,-1.54
-4.522e+00,0.64,0.656,-1.46,-1.34
-4.520e+00,0.648,0.64,-1.42,-1.46
-4.518e+00,0.648,0.664,-1.38,-1.26
-4.516e+00,0.656,0.648,-1.34,-1.38
-4.514e+00,0.656,0.672,-1.3,-1.18
-4.512e+00,0.664,0.656,-1.26,-1.3
-4.510e+00,0.664,0.68,-1.22,-1.1
-4.508e+00,0.664,0.656,-1.14,-1.22
-4.507e+00,0.672,0.68,-1.14,-1.02
-4.505e+00,0.68,0.664,-1.1,-1.14
-4.503e+00,0.68,0.688,-1.06,-0.94
-4.501e+00,0.688,0.672,-1.02,-1.06
-4.499e+00,0.688,0.696,-0.98,-0.86
-4.497e+00,0.688,0.68,-0.94,-0.98
-4.495e+00,0.688,0.704,-0.9,-0.78
-4.493e+00,0.696,0.68,-0.86,-0.9
-4.491e+00,0.696,0.704,-0.78,-0.7
-4.489e+00,0.696,0.688,-0.74,-0.82
-4.487e+00,0.704,0.712,-0.74,-0.62
-4.485e+00,0.704,0.696,-0.7,-0.74
-4.483e+00,0.704,0.72,-0.62,-0.54
-4.482e+00,0.704,0.696,-0.62,-0.66
-4.480e+00,0.712,0.72,-0.54,-0.46
-4.478e+00,0.712,0.704,-0.54,-0.58
-4.476e+00,0.712,0.728,-0.5,-0.38
-4.474e+00,0.72,0.712,-0.42,-0.5
-4.472e+00,0.72,0.728,-0.42,-0.3
-4.470e+00,0.72,0.712,-0.38,-0.42
-4.468e+00,0.72,0.736,-0.3,-0.22
-4.466e+00,0.72,0.712,-0.3,-0.34
-4.464e+00,0.728,0.736,-0.26,-0.14
-4.462e+00,0.728,0.72,-0.18,-0.26
-4.460e+00,0.728,0.736,-0.18,-0.06
-4.459e+00,0.728,0.72,-0.14,-0.18
-4.457e+00,0.728,0.744,-0.1,0.02
-4.455e+00,0.736,0.72,-0.06,-0.1
-4.453e+00,0.736,0.744,-0.02,0.1
-4.451e+00,0.728,0.728,0.02,-0.02
-4.449e+00,0.736,0.744,0.1,0.18
-4.447e+00,0.736,0.728,0.1,0.06
-4.445e+00,0.736,0.744,0.14,0.22
-4.443e+00,0.736,0.728,0.18,0.14
-4.441e+00,0.736,0.752,0.22,0.3
-4.439e+00,0.744,0.728,0.26,0.22
-4.437e+00,0.736,0.752,0.3,0.38
-4.435e+00,0.736,0.728,0.34,0.3
-4.434e+00,0.736,0.752,0.38,0.46
-4.432e+00,0.744,0.728,0.42,0.38
-4.430e+00,0.736,0.752,0.46,0.54
-4.428e+00,0.744,0.728,0.5,0.46
-4.426e+00,0.736,0.752,0.54,0.62
-4.424e+00,0.736,0.728,0.58,0.54
-4.422e+00,0.744,0.752,0.62,0.7
-4.420e+00,0.736,0.728,0.62,0.62
-4.418e+00,0.744,0.752,0.66,0.78
-4.416e+00,0.744,0.728,0.74,0.7
-4.414e+00,0.736,0.752,0.74,0.86
-4.412e+00,0.736,0.728,0.78,0.74
-4.411e+00,0.736,0.752,0.82,0.94
-4.409e+00,0.736,0.728,0.86,0.82
-4.407e+00,0.736,0.744,0.9,0.98
-4.405e+00,0.736,0.728,0.94,0.9
-4.403e+00,0.736,0.744,0.98,1.1
-4.401e+00,0.736,0.72,1.06,0.98
-4.399e+00,0.736,0.744,1.06,1.14
-4.397e+00,0.736,0.72,1.1,1.06
-4.395e+00,0.728,0.744,1.14,1.22
-4.393e+00,0.728,0.72,1.14,1.14
-4.391e+00,0.728,0.736,1.18,1.3
-4.389e+00,0.728,0.712,1.26,1.18
-4.387e+00,0.728,0.736,1.26,1.38
-4.386e+00,0.72,0.712,1.3,1.26
-4.384e+00,0.72,0.736,1.34,1.42
-4.382e+00,0.72,0.712,1.38,1.34
-4.380e+00,0.72,0.728,1.42,1.5
-4.378e+00,0.72,0.704,1.42,1.38
-4.376e+00,0.72,0.728,1.5,1.58
-4.374e+00,0.72,0.696,1.54,1.46
-4.372e+00,0.712,0.72,1.54,1.62
-4.370e+00,0.712,0.696,1.58,1.54
-4.368e+00,0.704,0.72,1.62,1.7
-4.366e+00,0.704,0.688,1.62,1.58
-4.364e+00,0.704,0.712,1.66,1.78
-4.363e+00,0.696,0.688,1.7,1.66
-4.361e+00,0.696,0.712,1.74,1.82
-4.359e+00,0.696,0.68,1.78,1.74
-4.357e+00,0.688,0.704,1.78,1.9
-4.355e+00,0.688,0.672,1.82,1.78
-4.353e+00,0.688,0.696,1.86,1.94
-4.351e+00,0.688,0.664,1.9,1.86
-4.349e+00,0.68,0.688,1.94,2.02
-4.347e+00,0.68,0.664,1.94,1.9
-4.345e+00,0.672,0.688,1.98,2.06
-4.343e+00,0.664,0.656,2.02,1.98
-4.341e+00,0.664,0.68,2.02,2.14
-4.339e+00,0.656,0.648,2.06,2.02
-4.338e+00,0.656,0.672,2.1,2.18
-4.336e+00,0.656,0.64,2.14,2.06
-4.334e+00,0.648,0.664,2.14,2.22
-4.332e+00,0.648,0.632,2.18,2.14
-4.330e+00,0.64,0.656,2.22,2.3
-4.328e+00,0.64,0.624,2.22,2.18
-4.326e+00,0.64,0.648,2.26,2.34
-4.324e+00,0.632,0.616,2.3,2.26
-4.322e+00,0.632,0.64,2.3,2.38
-4.320e+00,0.624,0.608,2.34,2.3
-4.318e+00,0.616,0.632,2.38,2.46
-4.316e+00,0.616,0.6,2.38,2.34
-4.315e+00,0.608,0.624,2.42,2.5
-4.313e+00,0.608,0.592,2.46,2.38
-4.311e+00,0.608,0.616,2.46,2.54
-4.309e+00,0.6,0.584,2.5,2.42
-4.307e+00,0.592,0.608,2.54,2.58
-4.305e+00,0.592,0.568,2.54,2.5
-4.303e+00,0.584,0.6,2.54,2.62
-4.301e+00,0.576,0.56,2.58,2.54
-4.299e+00,0.576,0.592,2.62,2.66
-4.297e+00,0.568,0.552,2.62,2.58
-4.295e+00,0.568,0.576,2.66,2.7
-4.293e+00,0.568,0.544,2.7,2.62
-4.291e+00,0.552,0.568,2.7,2.74
-4.290e+00,0.552,0.528,2.7,2.66
-4.288e+00,0.544,0.56,2.74,2.78
-4.286e+00,0.544,0.52,2.78,2.7
-4.284e+00,0.536,0.544,2.78,2.82
-4.282e+00,0.536,0.512,2.78,2.74
-4.280e+00,0.52,0.536,2.82,2.86
-4.278e+00,0.52,0.504,2.82,2.78
-4.276e+00,0.512,0.528,2.82,2.9
-4.274e+00,0.504,0.488,2.9,2.82
-4.272e+00,0.504,0.52,2.86,2.94
-4.270e+00,0.488,0.48,2.9,2.86
-4.268e+00,0.496,0.504,2.94,2.98
-4.267e+00,0.488,0.464,2.94,2.86
-4.265e+00,0.48,0.496,2.94,3.02
-4.263e+00,0.472,0.456,2.94,2.9
-4.261e+00,0.464,0.48,2.98,3.06
-4.259e+00,0.464,0.44,2.98,2.94
-4.257e+00,0.456,0.472,2.98,3.06
-4.255e+00,0.448,0.424,3.02,2.98
-4.253e+00,0.44,0.456,3.06,3.1
-4.251e+00,0.432,0.416,3.06,2.98
-4.249e+00,0.432,0.44,3.06,3.1
-4.247e+00,0.424,0.408,3.06,3.02
-4.245e+00,0.416,0.432,3.1,3.14
-4.243e+00,0.416,0.392,3.1,3.06
-4.242e+00,0.408,0.424,3.1,3.18
-4.240e+00,0.4,0.376,3.14,3.06
-4.238e+00,0.384,0.408,3.1,3.22
-4.236e+00,0.384,0.36,3.14,3.1
-4.234e+00,0.384,0.392,3.18,3.22
-4.232e+00,0.376,0.352,3.18,3.1
-4.230e+00,0.368,0.376,3.18,3.22
-4.228e+00,0.36,0.336,3.18,3.14
-4.226e+00,0.352,0.368,3.22,3.26
-4.224e+00,0.344,0.32,3.22,3.14
-4.222e+00,0.336,0.352,3.22,3.26
-4.220e+00,0.328,0.304,3.22,3.14
-4.219e+00,0.328,0.336,3.22,3.3
-4.217e+00,0.32,0.296,3.26,3.18
-4.215e+00,0.312,0.328,3.26,3.3
-4.213e+00,0.304,0.28,3.26,3.18
-4.211e+00,0.304,0.312,3.26,3.3
-4.209e+00,0.288,0.264,3.3,3.18
-4.207e+00,0.28,0.296,3.26,3.3
-4.205e+00,0.28,0.248,3.26,3.22
-4.203e+00,0.264,0.28,3.3,3.34
-4.201e+00,0.256,0.232,3.26,3.22
-4.199e+00,0.256,0.264,3.3,3.34
-4.197e+00,0.248,0.224,3.3,3.22
-4.195e+00,0.24,0.256,3.3,3.34
-4.194e+00,0.232,0.2,3.3,3.26
-4.192e+00,0.224,0.24,3.3,3.34
-4.190e+00,0.216,0.192,3.3,3.26
-4.188e+00,0.208,0.224,3.3,3.38
-4.186e+00,0.2,0.176,3.3,3.26
-4.184e+00,0.192,0.208,3.3,3.34
-4.182e+00,0.184,0.16,3.34,3.26
-4.180e+00,0.176,0.192,3.3,3.38
-4.178e+00,0.168,0.144,3.3,3.26
-4.176e+00,0.16,0.176,3.3,3.38
-4.174e+00,0.152,0.128,3.3,3.26
-4.172e+00,0.144,0.16,3.3,3.38
-4.171e+00,0.136,0.112,3.3,3.26
-4.169e+00,0.136,0.144,3.3,3.34
-4.167e+00,0.12,0.104,3.3,3.22
-4.165e+00,0.112,0.128,3.3,3.34
-4.163e+00,0.112,0.088,3.3,3.22
-4.161e+00,0.104,0.12,3.3,3.34
-4.159e+00,0.096,0.072,3.3,3.22
-4.157e+00,0.088,0.104,3.3,3.34
-4.155e+00,0.08,0.056,3.3,3.22
-4.153e+00,0.072,0.088,3.3,3.34
-4.151e+00,0.064,0.04,3.26,3.22
-4.149e+00,0.056,0.072,3.26,3.34
-4.147e+00,0.048,0.024,3.26,3.18
-4.146e+00,0.04,0.056,3.22,3.3
-4.144e+00,0.04,0.008,3.22,3.18
-4.142e+00,0.024,0.04,3.26,3.3
-4.140e+00,0.016,-0.008,3.22,3.18
-4.138e+00,0.016,0.024,3.22,3.3
-4.136e+00,0.008,-0.016,3.22,3.14
-4.134e+00,-1.78814e-10,0.016,3.22,3.26
-4.132e+00,-0.008,-0.04,3.22,3.14
-4.130e+00,-0.016,-1.78814e-10,3.22,3.26
-4.128e+00,-0.024,-0.048,3.22,3.14
-4.126e+00,-0.032,-0.016,3.18,3.26
-4.124e+00,-0.04,-0.064,3.18,3.1
-4.123e+00,-0.04,-0.032,3.18,3.22
-4.121e+00,-0.056,-0.08,3.14,3.06
-4.119e+00,-0.056,-0.048,3.14,3.22
-4.117e+00,-0.064,-0.096,3.1,3.06
-4.115e+00,-0.08,-0.064,3.1,3.18
-4.113e+00,-0.088,-0.112,3.1,3.02
-4.111e+00,-0.088,-0.08,3.1,3.14
-4.109e+00,-0.096,-0.128,3.1,2.98
-4.107e+00,-0.112,-0.096,3.06,3.14
-4.105e+00,-0.112,-0.144,3.06,2.98
-4.103e+00,-0.128,-0.104,3.02,3.1
-4.101e+00,-0.136,-0.16,3.02,2.94
-4.099e+00,-0.136,-0.12,3.02,3.06
-4.098e+00,-0.144,-0.168,2.98,2.9
-4.096e+00,-0.152,-0.136,2.98,3.06
-4.094e+00,-0.16,-0.184,2.98,2.9
-4.092e+00,-0.168,-0.152,2.94,3.02
-4.090e+00,-0.176,-0.2,2.94,2.86
-4.088e+00,-0.176,-0.168,2.94,2.98
-4.086e+00,-0.192,-0.216,2.9,2.82
-4.084e+00,-0.2,-0.184,2.86,2.94
-4.082e+00,-0.2,-0.232,2.86,2.78
-4.080e+00,-0.216,-0.192,2.86,2.9
-4.078e+00,-0.224,-0.24,2.82,2.74
-4.076e+00,-0.232,-0.208,2.82,2.9
-4.075e+00,-0.232,-0.264,2.82,2.74
-4.073e+00,-0.24,-0.224,2.78,2.86
-4.071e+00,-0.248,-0.272,2.78,2.7
-4.069e+00,-0.256,-0.24,2.74,2.82
-4.067e+00,-0.264,-0.288,2.74,2.66
-4.065e+00,-0.272,-0.256,2.7,2.78
-4.063e+00,-0.28,-0.304,2.66,2.62
-4.061e+00,-0.288,-0.272,2.66,2.74
-4.059e+00,-0.288,-0.32,2.66,2.54
-4.057e+00,-0.296,-0.288,2.62,2.7
-4.055e+00,-0.304,-0.328,2.62,2.54
-4.053e+00,-0.312,-0.296,2.58,2.66
-4.051e+00,-0.32,-0.344,2.58,2.46
-4.050e+00,-0.328,-0.312,2.54,2.62
-4.048e+00,-0.336,-0.36,2.5,2.42
-4.046e+00,-0.344,-0.328,2.5,2.58
-4.044e+00,-0.344,-0.376,2.5,2.38
-4.042e+00,-0.352,-0.336,2.46,2.54
-4.040e+00,-0.36,-0.384,2.46,2.34
-4.038e+00,-0.368,-0.352,2.42,2.5
-4.036e+00,-0.376,-0.4,2.38,2.3
-4.034e+00,-0.384,-0.368,2.34,2.46
-4.032e+00,-0.384,-0.408,2.34,2.26
-4.030e+00,-0.392,-0.376,2.3,2.42
-4.028e+00,-0.4,-0.424,2.3,2.22
-4.026e+00,-0.408,-0.392,2.3,2.38
-4.025e+00,-0.416,-0.432,2.26,2.18
-4.023e+00,-0.424,-0.408,2.22,2.3
-4.021e+00,-0.432,-0.448,2.22,2.1
-4.019e+00,-0.432,-0.424,2.18,2.26
-4.017e+00,-0.44,-0.456,2.14,2.06
-4.015e+00,-0.448,-0.432,2.14,2.22
-4.013e+00,-0.448,-0.472,2.1,2.02
-4.011e+00,-0.456,-0.44,2.1,2.18
-4.009e+00,-0.464,-0.488,2.06,1.98
-4.007e+00,-0.464,-0.456,2.06,2.14
-4.005e+00,-0.472,-0.496,2.02,1.9
-4.003e+00,-0.48,-0.464,1.98,2.06
-4.002e+00,-0.488,-0.504,1.98,1.86
-4.000e+00,-0.496,-0.48,1.94,2.02
-3.998e+00,-0.496,-0.52,1.9,1.82
-3.996e+00,-0.504,-0.488,1.86,1.98
-3.994e+00,-0.504,-0.528,1.82,1.78
-3.992e+00,-0.512,-0.496,1.82,1.94
-3.990e+00,-0.52,-0.536,1.82,1.7
-3.988e+00,-0.52,-0.512,1.78,1.86
-3.986e+00,-0.528,-0.544,1.74,1.66
