Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,1,,,
Sample Interval,0.00192012,,,
Filter Frequency,7e+07,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.02,,0.5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-2.437e+00,-0.0008,0.0016,0.33,0.39
-2.435e+00,-0.0008,-0.0024,0.35,0.33
-2.433e+00,-1.78814e-11,0.0024,0.37,0.41
-2.431e+00,-1.78814e-11,-0.0016,0.39,0.35
-2.429e+00,-1.78814e-11,0.0024,0.43,0.47
-2.427e+00,-0.0008,-0.0016,0.43,0.39
-2.425e+00,-1.78814e-11,0.0024,0.45,0.49
-2.423e+00,0.0008,-0.0024,0.47,0.43
-2.421e+00,-1.78814e-11,0.0024,0.49,0.53
-2.419e+00,-1.78814e-11,-0.0016,0.49,0.47
-2.417e+00,-1.78814e-11,0.0024,0.53,0.59
-2.416e+00,-1.78814e-11,-0.0016,0.55,0.51
-2.414e+00,0.0008,0.0024,0.55,0.61
-2.412e+00,-1.78814e-11,-0.0016,0.57,0.55
-2.410e+00,-1.78814e-11,0.0016,0.59,0.65
-2.408e+00,-1.78814e-11,-0.0016,0.61,0.59
-2.406e+00,-1.78814e-11,0.0016,0.63,0.69
-2.404e+00,-1.78814e-11,-0.0016,0.65,0.61
-2.402e+00,0.0008,0.0016,0.65,0.73
-2.400e+00,-1.78814e-11,-0.0016,0.67,0.65
-2.398e+00,-1.78814e-11,0.0024,0.69,0.75
-2.396e+00,-0.0008,-0.0016,0.73,0.69
-2.394e+00,-1.78814e-11,0.0024,0.75,0.79
-2.392e+00,-1.78814e-11,-0.0016,0.75,0.73
-2.391e+00,-1.78814e-11,0.0024,0.77,0.83
-2.389e+00,-1.78814e-11,-0.0016,0.79,0.75
-2.387e+00,-1.78814e-11,0.0016,0.79,0.87
-2.385e+00,-1.78814e-11,-0.0016,0.81,0.79
-2.383e+00,-1.78814e-11,0.0024,0.85,0.89
-2.381e+00,-0.0008,-0.0016,0.87,0.83
-2.379e+00,-1.78814e-11,0.0024,0.87,0.93
-2.377e+00,-1.78814e-11,-0.0024,0.89,0.85
-2.375e+00,-0.0008,0.0016,0.91,0.95
-2.373e+00,-1.78814e-11,-0.0016,0.91,0.89
-2.371e+00,-1.78814e-11,0.0024,0.95,0.99
-2.369e+00,-1.78814e-11,-0.0016,0.97,0.93
-2.368e+00,-1.78814e-11,0.0016,0.99,1.03
-2.366e+00,0.0008,-0.0016,0.99,0.95
-2.364e+00,-1.78814e-11,0.0024,1.01,1.05
-2.362e+00,-1.78814e-11,-0.0016,1.01,0.99
-2.360e+00,-1.78814e-11,0.0024,1.03,1.09
-2.358e+00,-1.78814e-11,-0.0016,1.05,1.03
-2.356e+00,-1.78814e-11,0.0016,1.05,1.11
-2.354e+00,0.0008,-0.0016,1.09,1.05
-2.352e+00,-0.0008,0.0016,1.11,1.15
-2.350e+00,-0.0008,-0.0016,1.11,1.09
-2.348e+00,-1.78814e-11,0.0024,1.13,1.17
-2.346e+00,-1.78814e-11,-0.0016,1.15,1.11
-2.344e+00,0.0008,0.0024,1.15,1.21
-2.343e+00,-1.78814e-11,-0.0024,1.17,1.15
-2.341e+00,0.0008,0.0024,1.19,1.23
-2.339e+00,0.0008,-0.0016,1.21,1.17
-2.337e+00,-1.78814e-11,0.0016,1.21,1.27
-2.335e+00,-0.0008,-0.0016,1.23,1.19
-2.333e+00,-1.78814e-11,0.0024,1.25,1.29
-2.331e+00,-1.78814e-11,-0.0016,1.27,1.23
-2.329e+00,-1.78814e-11,0.0024,1.27,1.33
-2.327e+00,-1.78814e-11,-0.0016,1.29,1.25
-2.325e+00,-0.0008,0.0024,1.31,1.35
-2.323e+00,-1.78814e-11,-0.0016,1.31,1.29
-2.321e+00,-1.78814e-11,0.0016,1.33,1.37
-2.320e+00,-1.78814e-11,-0.0016,1.33,1.31
-2.318e+00,-1.78814e-11,0.0024,1.35,1.39
-2.316e+00,-1.78814e-11,-0.0016,1.37,1.33
-2.314e+00,-1.78814e-11,0.0024,1.37,1.43
-2.312e+00,0.0008,-0.0016,1.39,1.35
-2.310e+00,0.0008,0.0024,1.39,1.45
-2.308e+00,-1.78814e-11,-0.0016,1.41,1.39
-2.306e+00,-1.78814e-11,0.0024,1.43,1.47
-2.304e+00,-1.78814e-11,-0.0016,1.45,1.41
-2.302e+00,-1.78814e-11,0.0024,1.45,1.49
-2.300e+00,-1.78814e-11,-0.0016,1.47,1.43
-2.298e+00,-1.78814e-11,0.0024,1.47,1.53
-2.296e+00,-1.78814e-11,-0.0016,1.49,1.45
-2.295e+00,0.0008,0.0024,1.49,1.55
-2.293e+00,-1.78814e-11,-0.0016,1.51,1.47
-2.291e+00,-1.78814e-11,0.0024,1.51,1.57
-2.289e+00,0.0008,-0.0016,1.55,1.49
-2.287e+00,-1.78814e-11,0.0024,1.53,1.59
-2.285e+00,-1.78814e-11,-0.0016,1.57,1.51
-2.283e+00,-1.78814e-11,0.0024,1.57,1.61
-2.281e+00,-1.78814e-11,-0.0016,1.57,1.53
-2.279e+00,-1.78814e-11,0.0024,1.57,1.63
-2.277e+00,0.0008,-0.0016,1.59,1.55
-2.275e+00,-1.78814e-11,0.0016,1.61,1.65
-2.273e+00,-1.78814e-11,-0.0016,1.61,1.57
-2.272e+00,-1.78814e-11,0.0024,1.61,1.65
-2.270e+00,0.0008,-0.0016,1.63,1.59
-2.268e+00,0.0008,0.0024,1.63,1.67
-2.266e+00,0.0008,-0.0016,1.65,1.61
-2.264e+00,-0.0008,0.0024,1.67,1.69
-2.262e+00,-1.78814e-11,-0.0016,1.65,1.63
-2.260e+00,-1.78814e-11,0.0024,1.67,1.71
-2.258e+00,-1.78814e-11,-0.0024,1.69,1.65
-2.256e+00,-1.78814e-11,0.0024,1.69,1.73
-2.254e+00,-1.78814e-11,-0.0016,1.69,1.65
-2.252e+00,-1.78814e-11,0.0024,1.69,1.73
-2.250e+00,0.0008,-0.0016,1.71,1.67
-2.248e+00,-1.78814e-11,0.0024,1.71,1.75
-2.247e+00,-1.78814e-11,-0.0016,1.73,1.69
-2.245e+00,-1.78814e-11,0.0024,1.71,1.77
-2.243e+00,-1.78814e-11,-0.0016,1.73,1.69
-2.241e+00,-1.78814e-11,0.0024,1.75,1.77
-2.239e+00,-1.78814e-11,-0.0016,1.73,1.71
-2.237e+00,-1.78814e-11,0.0024,1.75,1.79
-2.235e+00,-1.78814e-11,-0.0024,1.77,1.73
-2.233e+00,-1.78814e-11,0.0024,1.75,1.79
-2.231e+00,-1.78814e-11,-0.0016,1.77,1.73
-2.229e+00,-1.78814e-11,0.0024,1.79,1.81
-2.227e+00,0.0008,-0.0016,1.77,1.73
-2.225e+00,-0.0008,0.0016,1.79,1.81
-2.224e+00,-0.0008,-0.0016,1.79,1.75
-2.222e+00,-1.78814e-11,0.0024,1.79,1.83
-2.220e+00,0.0008,-0.0016,1.81,1.75
-2.218e+00,-1.78814e-11,0.0016,1.79,1.83
-2.216e+00,-1.78814e-11,-0.0016,1.81,1.77
-2.214e+00,-1.78814e-11,0.0024,1.81,1.85
-2.212e+00,-0.0008,-0.0016,1.79,1.77
-2.210e+00,0.0008,0.0024,1.81,1.85
-2.208e+00,0.0008,-0.0016,1.83,1.77
-2.206e+00,-1.78814e-11,0.0016,1.81,1.85
-2.204e+00,-1.78814e-11,-0.0016,1.83,1.79
-2.202e+00,-1.78814e-11,0.0024,1.81,1.85
-2.200e+00,0.0008,-0.0016,1.83,1.79
-2.199e+00,-1.78814e-11,0.0024,1.81,1.87
-2.197e+00,0.0008,-0.0016,1.83,1.79
-2.195e+00,-1.78814e-11,0.0024,1.83,1.87
-2.193e+00,-1.78814e-11,-0.0016,1.81,1.79
-2.191e+00,0.0008,0.0024,1.83,1.87
-2.189e+00,0.0008,-0.0016,1.85,1.79
-2.187e+00,-1.78814e-11,0.0024,1.83,1.87
-2.185e+00,-1.78814e-11,-0.0016,1.83,1.79
-2.183e+00,-1.78814e-11,0.0024,1.85,1.87
-2.181e+00,0.0008,-0.0016,1.83,1.79
-2.179e+00,0.0008,0.0016,1.83,1.87
-2.177e+00,-0.0008,-0.0016,1.83,1.79
-2.175e+00,-1.78814e-11,0.0024,1.83,1.87
-2.174e+00,-1.78814e-11,-0.0016,1.83,1.79
-2.172e+00,-1.78814e-11,0.0024,1.83,1.87
-2.170e+00,-1.78814e-11,-0.0016,1.83,1.79
-2.168e+00,-1.78814e-11,0.0024,1.81,1.87
-2.166e+00,-1.78814e-11,-0.0016,1.83,1.79
-2.164e+00,-1.78814e-11,0.0024,1.83,1.85
-2.162e+00,0.0008,-0.0016,1.83,1.79
-2.160e+00,0.0008,0.0024,1.81,1.85
-2.158e+00,-1.78814e-11,-0.0016,1.83,1.77
-2.156e+00,0.0008,0.0024,1.81,1.85
-2.154e+00,-1.78814e-11,-0.0016,1.81,1.77
-2.152e+00,0.0008,0.0024,1.81,1.85
-2.151e+00,-1.78814e-11,-0.0016,1.81,1.77
-2.149e+00,-1.78814e-11,0.0024,1.79,1.85
-2.147e+00,-1.78814e-11,-0.0024,1.81,1.75
-2.145e+00,-1.78814e-11,0.0016,1.81,1.83
-2.143e+00,0.0008,-0.0016,1.79,1.75
-2.141e+00,-1.78814e-11,0.0024,1.79,1.83
-2.139e+00,0.0008,-0.0016,1.79,1.73
-2.137e+00,0.0008,0.0024,1.79,1.81
-2.135e+00,-1.78814e-11,-0.0016,1.77,1.73
-2.133e+00,0.0008,0.0016,1.77,1.81
-2.131e+00,-1.78814e-11,-0.0016,1.77,1.73
-2.129e+00,-0.0008,0.0016,1.77,1.79
-2.127e+00,-1.78814e-11,-0.0016,1.75,1.71
-2.126e+00,-1.78814e-11,0.0016,1.75,1.79
-2.124e+00,-1.78814e-11,-0.0016,1.75,1.69
-2.122e+00,-1.78814e-11,0.0024,1.75,1.77
-2.120e+00,-1.78814e-11,-0.0024,1.73,1.69
-2.118e+00,-1.78814e-11,0.0024,1.73,1.77
-2.116e+00,-1.78814e-11,-0.0016,1.73,1.67
-2.114e+00,-1.78814e-11,0.0024,1.71,1.75
-2.112e+00,-1.78814e-11,-0.0016,1.73,1.65
-2.110e+00,-1.78814e-11,0.0024,1.69,1.75
-2.108e+00,0.0008,-0.0016,1.69,1.65
-2.106e+00,-1.78814e-11,0.0024,1.67,1.73
-2.104e+00,-0.0008,-0.0016,1.67,1.63
-2.103e+00,-1.78814e-11,0.0016,1.67,1.71
-2.101e+00,0.0008,-0.0016,1.67,1.61
-2.099e+00,-1.78814e-11,0.0016,1.65,1.69
-2.097e+00,-1.78814e-11,-0.0016,1.65,1.59
-2.095e+00,-1.78814e-11,0.0024,1.65,1.67
-2.093e+00,-1.78814e-11,-0.0016,1.63,1.57
-2.091e+00,-1.78814e-11,0.0024,1.63,1.67
-2.089e+00,-0.0008,-0.0024,1.61,1.57
-2.087e+00,-1.78814e-11,0.0024,1.61,1.65
-2.085e+00,-1.78814e-11,-0.0016,1.61,1.53
-2.083e+00,0.0008,0.0024,1.59,1.63
-2.081e+00,-1.78814e-11,-0.0016,1.57,1.51
-2.079e+00,-1.78814e-11,0.0016,1.59,1.61
-2.078e+00,-1.78814e-11,-0.0016,1.57,1.51
-2.076e+00,-1.78814e-11,0.0024,1.55,1.59
-2.074e+00,0.0008,-0.0016,1.55,1.47
-2.072e+00,0.0008,0.0016,1.53,1.57
-2.070e+00,-1.78814e-11,-0.0016,1.51,1.45
-2.068e+00,0.0008,0.0024,1.49,1.55
-2.066e+00,-1.78814e-11,-0.0016,1.49,1.43
-2.064e+00,-1.78814e-11,0.0024,1.47,1.53
-2.062e+00,-1.78814e-11,-0.0016,1.45,1.41
-2.060e+00,-1.78814e-11,0.0024,1.45,1.51
-2.058e+00,0.0008,-0.0016,1.45,1.39
-2.056e+00,0.0008,0.0016,1.43,1.49
-2.055e+00,-1.78814e-11,-0.0016,1.43,1.37
-2.053e+00,-1.78814e-11,0.0024,1.41,1.45
-2.051e+00,0.0008,-0.0016,1.39,1.33
-2.049e+00,0.0008,0.0016,1.39,1.43
-2.047e+00,-1.78814e-11,-0.0016,1.37,1.31
-2.045e+00,-0.0008,0.0024,1.35,1.41
-2.043e+00,-1.78814e-11,-0.0016,1.35,1.29
-2.041e+00,0.0008,0.0024,1.33,1.37
-2.039e+00,-1.78814e-11,-0.0016,1.33,1.25
-2.037e+00,-1.78814e-11,0.0016,1.31,1.35
-2.035e+00,-1.78814e-11,-0.0016,1.27,1.23
-2.033e+00,-1.78814e-11,0.0024,1.27,1.33
-2.031e+00,-1.78814e-11,-0.0016,1.27,1.19
-2.030e+00,-1.78814e-11,0.0024,1.25,1.29
-2.028e+00,-1.78814e-11,-0.0016,1.23,1.17
-2.026e+00,-1.78814e-11,0.0024,1.21,1.27
-2.024e+00,-1.78814e-11,-0.0016,1.21,1.15
-2.022e+00,-1.78814e-11,0.0024,1.19,1.25
-2.020e+00,-1.78814e-11,-0.0016,1.19,1.11
-2.018e+00,-1.78814e-11,0.0016,1.17,1.21
-2.016e+00,-1.78814e-11,-0.0016,1.15,1.09
-2.014e+00,-1.78814e-11,0.0016,1.15,1.19
-2.012e+00,-1.78814e-11,-0.0016,1.11,1.05
-2.010e+00,-1.78814e-11,0.0024,1.09,1.15
-2.008e+00,0.0008,-0.0016,1.09,1.03
-2.007e+00,0.0008,0.0016,1.07,1.13
-2.005e+00,-1.78814e-11,-0.0016,1.05,0.99
-2.003e+00,-1.78814e-11,0.0024,1.05,1.09
-2.001e+00,-1.78814e-11,-0.0016,1.03,0.95
-1.999e+00,0.0008,0.0024,1.01,1.07
-1.997e+00,-1.78814e-11,-0.0016,0.99,0.93
-1.995e+00,-1.78814e-11,0.0024,0.99,1.03
-1.993e+00,0.0008,-0.0016,0.95,0.89
-1.991e+00,-1.78814e-11,0.0024,0.93,0.99
-1.989e+00,-1.78814e-11,-0.0016,0.93,0.87
-1.987e+00,-1.78814e-11,0.0024,0.91,0.97
-1.985e+00,-1.78814e-11,-0.0016,0.89,0.83
-1.983e+00,-1.78814e-11,0.0024,0.89,0.93
-1.982e+00,0.0008,-0.0016,0.85,0.79
-1.980e+00,-0.0008,0.0024,0.83,0.91
-1.978e+00,-0.0008,-0.0016,0.83,0.75
-1.976e+00,0.0008,0.0024,0.81,0.87
-1.974e+00,-1.78814e-11,-0.0016,0.79,0.73
-1.972e+00,0.0008,0.0024,0.75,0.83
-1.970e+00,0.0008,-0.0016,0.75,0.69
-1.968e+00,-1.78814e-11,0.0024,0.75,0.81
-1.966e+00,0.0008,-0.0016,0.73,0.65
-1.964e+00,-1.78814e-11,0.0016,0.69,0.75
-1.962e+00,-1.78814e-11,-0.0016,0.69,0.63
-1.960e+00,0.0008,0.0016,0.67,0.73
-1.959e+00,-1.78814e-11,-0.0016,0.63,0.59
-1.957e+00,-1.78814e-11,0.0016,0.63,0.69
-1.955e+00,-0.0008,-0.0016,0.63,0.55
-1.953e+00,-1.78814e-11,0.0016,0.59,0.67
-1.951e+00,-1.78814e-11,-0.0016,0.59,0.51
-1.949e+00,0.0008,0.0024,0.57,0.61
-1.947e+00,-1.78814e-11,-0.0016,0.55,0.47
-1.945e+00,-1.78814e-11,0.0024,0.53,0.59
-1.943e+00,-1.78814e-11,-0.0016,0.51,0.45
-1.941e+00,-1.78814e-11,0.0024,0.47,0.55
-1.939e+00,-1.78814e-11,-0.0016,0.47,0.41
-1.937e+00,-0.0008,0.0024,0.45,0.51
-1.935e+00,0.0008,-0.0016,0.43,0.37
-1.934e+00,-0.0008,0.0016,0.41,0.47
-1.932e+00,-1.78814e-11,-0.0016,0.39,0.33
-1.930e+00,-1.78814e-11,0.0024,0.37,0.43
-1.928e+00,-1.78814e-11,-0.0016,0.35,0.29
-1.926e+00,-1.78814e-11,0.0016,0.33,0.41
-1.924e+00,-1.78814e-11,-0.0024,0.33,0.25
-1.922e+00,0.0008,0.0024,0.31,0.35
-1.920e+00,-1.78814e-11,-0.0016,0.29,0.21
-1.918e+00,0.0008,0.0016,0.25,0.33
-1.916e+00,-1.78814e-11,-0.0016,0.25,0.17
-1.914e+00,0.0008,0.0024,0.23,0.29
-1.912e+00,-1.78814e-11,-0.0016,0.19,0.15
-1.911e+00,-1.78814e-11,0.0016,0.19,0.25
-1.909e+00,-1.78814e-11,-0.0016,0.17,0.09
-1.907e+00,-1.78814e-11,0.0024,0.15,0.21
-1.905e+00,-0.0008,-0.0016,0.13,0.07
-1.903e+00,-1.78814e-11,0.0024,0.11,0.17
-1.901e+00,0.0008,-0.0016,0.09,0.03
-1.899e+00,-1.78814e-11,0.0024,0.07,0.13
-1.897e+00,-1.78814e-11,-0.0016,0.07,-0.01
-1.895e+00,-1.78814e-11,0.0024,0.03,0.09
-1.893e+00,-1.78814e-11,-0.0016,-0.01,-0.05
-1.891e+00,-1.78814e-11,0.0016,-0.01,0.05
-1.889e+00,-0.0008,-0.0016,-0.03,-0.09
-1.887e+00,-1.78814e-11,0.0024,-0.07,0.01
-1.886e+00,0.0008,-0.0016,-0.07,-0.13
-1.884e+00,0.0008,0.0024,-0.07,-0.01
-1.882e+00,-1.78814e-11,-0.0016,-0.11,-0.17
-1.880e+00,0.0008,0.0024,-0.11,-0.05
-1.878e+00,-1.78814e-11,-0.0016,-0.15,-0.21
-1.876e+00,-1.78814e-11,0.0024,-0.15,-0.09
-1.874e+00,-1.78814e-11,-0.0016,-0.17,-0.25
-1.872e+00,-1.78814e-11,0.0016,-0.19,-0.13
-1.870e+00,-1.78814e-11,-0.0016,-0.21,-0.27
-1.868e+00,0.0008,0.0024,-0.23,-0.17
-1.866e+00,0.0008,-0.0016,-0.25,-0.31
-1.864e+00,-0.0008,0.0024,-0.27,-0.21
-1.863e+00,-1.78814e-11,-0.0016,-0.27,-0.35
-1.861e+00,-1.78814e-11,0.0016,-0.31,-0.23
-1.859e+00,0.0008,-0.0016,-0.33,-0.39
-1.857e+00,-1.78814e-11,0.0024,-0.35,-0.27
-1.855e+00,-1.78814e-11,-0.0016,-0.37,-0.43
-1.853e+00,-1.78814e-11,0.0016,-0.37,-0.31
-1.851e+00,-1.78814e-11,-0.0016,-0.41,-0.47
-1.849e+00,-1.78814e-11,0.0024,-0.43,-0.35
-1.847e+00,-1.78814e-11,-0.0016,-0.45,-0.51
-1.845e+00,-1.78814e-11,0.0024,-0.45,-0.39
-1.843e+00,-1.78814e-11,-0.0016,-0.47,-0.55
-1.841e+00,0.0008,0.0024,-0.49,-0.43
-1.839e+00,-1.78814e-11,-0.0024,-0.53,-0.59
-1.838e+00,-1.78814e-11,0.0024,-0.53,-0.47
-1.836e+00,0.0008,-0.0016,-0.55,-0.63
-1.834e+00,-1.78814e-11,0.0024,-0.57,-0.49
-1.832e+00,-1.78814e-11,-0.0016,-0.57,-0.65
-1.830e+00,0.0008,0.0016,-0.61,-0.53
-1.828e+00,-1.78814e-11,-0.0016,-0.61,-0.69
-1.826e+00,-1.78814e-11,0.0024,-0.65,-0.57
-1.824e+00,-1.78814e-11,-0.0016,-0.67,-0.73
-1.822e+00,-1.78814e-11,0.0016,-0.69,-0.61
-1.820e+00,-1.78814e-11,-0.0016,-0.69,-0.77
-1.818e+00,-1.78814e-11,0.0016,-0.71,-0.65
-1.816e+00,-1.78814e-11,-0.0016,-0.73,-0.81
-1.815e+00,-1.78814e-11,0.0024,-0.75,-0.69
-1.813e+00,0.0008,-0.0016,-0.77,-0.83
-1.811e+00,-1.78814e-11,0.0024,-0.79,-0.71
-1.809e+00,-1.78814e-11,-0.0016,-0.81,-0.87
-1.807e+00,-1.78814e-11,0.0024,-0.81,-0.75
-1.805e+00,-1.78814e-11,-0.0016,-0.83,-0.91
-1.803e+00,-1.78814e-11,0.0024,-0.85,-0.79
-1.801e+00,-1.78814e-11,-0.0016,-0.87,-0.93
-1.799e+00,-1.78814e-11,0.0024,-0.89,-0.83
-1.797e+00,-1.78814e-11,-0.0016,-0.91,-0.97
-1.795e+00,-1.78814e-11,0.0024,-0.93,-0.85
-1.793e+00,0.0008,-0.0016,-0.93,-1.01
-1.791e+00,-1.78814e-11,0.0024,-0.97,-0.89
-1.790e+00,-1.78814e-11,-0.0016,-0.99,-1.03
-1.788e+00,-1.78814e-11,0.0024,-0.97,-0.93
-1.786e+00,0.0008,-0.0016,-1.01,-1.07
-1.784e+00,-1.78814e-11,0.0024,-1.03,-0.95
-1.782e+00,-0.0008,-0.0016,-1.03,-1.09
-1.780e+00,-1.78814e-11,0.0024,-1.03,-0.99
-1.778e+00,0.0008,-0.0016,-1.07,-1.13
-1.776e+00,-1.78814e-11,0.0024,-1.09,-1.01
-1.774e+00,-0.0008,-0.0016,-1.09,-1.17
-1.772e+00,-1.78814e-11,0.0024,-1.11,-1.05
-1.770e+00,-0.0008,-0.0016,-1.13,-1.19
-1.768e+00,-1.78814e-11,0.0016,-1.15,-1.07
-1.767e+00,0.0008,-0.0016,-1.15,-1.23
-1.765e+00,-1.78814e-11,0.0024,-1.17,-1.11
-1.763e+00,-0.0008,-0.0016,-1.21,-1.25
-1.761e+00,-1.78814e-11,0.0024,-1.21,-1.15
-1.759e+00,0.0008,-0.0016,-1.23,-1.27
-1.757e+00,0.0008,0.0024,-1.23,-1.17
-1.755e+00,-1.78814e-11,-0.0016,-1.25,-1.31
-1.753e+00,-0.0008,0.0024,-1.27,-1.21
-1.751e+00,-1.78814e-11,-0.0016,-1.29,-1.33
-1.749e+00,-1.78814e-11,0.0024,-1.29,-1.23
-1.747e+00,-1.78814e-11,-0.0016,-1.31,-1.37
-1.745e+00,-0.0008,0.0024,-1.31,-1.25
-1.743e+00,-1.78814e-11,-0.0024,-1.33,-1.39
-1.742e+00,-1.78814e-11,0.0016,-1.35,-1.29
-1.740e+00,-1.78814e-11,-0.0016,-1.35,-1.43
-1.738e+00,-1.78814e-11,0.0016,-1.37,-1.31
-1.736e+00,-1.78814e-11,-0.0016,-1.37,-1.45
-1.734e+00,-1.78814e-11,0.0016,-1.41,-1.33
-1.732e+00,-1.78814e-11,-0.0016,-1.41,-1.47
-1.730e+00,0.0008,0.0024,-1.43,-1.35
-1.728e+00,0.0008,-0.0016,-1.43,-1.49
-1.726e+00,-1.78814e-11,0.0024,-1.45,-1.39
-1.724e+00,-1.78814e-11,-0.0016,-1.47,-1.51
-1.722e+00,0.0008,0.0024,-1.47,-1.41
-1.720e+00,-1.78814e-11,-0.0016,-1.49,-1.53
-1.719e+00,0.0008,0.0024,-1.51,-1.43
-1.717e+00,-1.78814e-11,-0.0016,-1.51,-1.57
-1.715e+00,-1.78814e-11,0.0024,-1.53,-1.45
-1.713e+00,-1.78814e-11,-0.0016,-1.53,-1.59
-1.711e+00,0.0008,0.0016,-1.55,-1.49
-1.709e+00,-1.78814e-11,-0.0016,-1.55,-1.61
-1.707e+00,-1.78814e-11,0.0024,-1.57,-1.51
-1.705e+00,-0.0008,-0.0016,-1.57,-1.63
-1.703e+00,-1.78814e-11,0.0016,-1.57,-1.53
-1.701e+00,-1.78814e-11,-0.0016,-1.61,-1.65
-1.699e+00,-1.78814e-11,0.0024,-1.61,-1.55
-1.697e+00,-1.78814e-11,-0.0016,-1.61,-1.67
-1.695e+00,0.0008,0.0024,-1.63,-1.57
-1.694e+00,0.0008,-0.0016,-1.63,-1.69
-1.692e+00,0.0008,0.0024,-1.65,-1.59
-1.690e+00,-1.78814e-11,-0.0016,-1.65,-1.71
-1.688e+00,-1.78814e-11,0.0024,-1.67,-1.61
-1.686e+00,-1.78814e-11,-0.0016,-1.67,-1.71
-1.684e+00,-1.78814e-11,0.0024,-1.67,-1.63
-1.682e+00,0.0008,-0.0016,-1.69,-1.73
-1.680e+00,-1.78814e-11,0.0024,-1.69,-1.63
-1.678e+00,-1.78814e-11,-0.0016,-1.71,-1.75
-1.676e+00,0.0008,0.0024,-1.71,-1.65
-1.674e+00,-1.78814e-11,-0.0016,-1.71,-1.77
-1.672e+00,-1.78814e-11,0.0024,-1.73,-1.67
-1.671e+00,-1.78814e-11,-0.0016,-1.73,-1.77
-1.669e+00,0.0008,0.0016,-1.73,-1.69
-1.667e+00,-1.78814e-11,-0.0016,-1.75,-1.79
-1.665e+00,-1.78814e-11,0.0024,-1.75,-1.69
-1.663e+00,0.0008,-0.0016,-1.75,-1.79
-1.661e+00,-1.78814e-11,0.0024,-1.77,-1.71
-1.659e+00,0.0008,-0.0016,-1.77,-1.81
-1.657e+00,0.0008,0.0024,-1.77,-1.73
-1.655e+00,-1.78814e-11,-0.0016,-1.79,-1.83
-1.653e+00,-1.78814e-11,0.0024,-1.79,-1.73
-1.651e+00,-1.78814e-11,-0.0024,-1.81,-1.83
-1.649e+00,-1.78814e-11,0.0016,-1.79,-1.75
-1.647e+00,-1.78814e-11,-0.0016,-1.81,-1.85
-1.646e+00,0.0008,0.0024,-1.81,-1.75
-1.644e+00,-1.78814e-11,-0.0016,-1.81,-1.85
-1.642e+00,-1.78814e-11,0.0024,-1.81,-1.77
-1.640e+00,-1.78814e-11,-0.0016,-1.83,-1.87
-1.638e+00,-1.78814e-11,0.0016,-1.83,-1.77
-1.636e+00,-1.78814e-11,-0.0016,-1.83,-1.87
-1.634e+00,0.0008,0.0024,-1.83,-1.79
-1.632e+00,-1.78814e-11,-0.0016,-1.83,-1.87
-1.630e+00,0.0008,0.0024,-1.83,-1.79
-1.628e+00,0.0016,-0.0016,-1.85,-1.87
-1.626e+00,0.0008,0.0016,-1.83,-1.79
-1.624e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.623e+00,-1.78814e-11,0.0024,-1.85,-1.79
-1.621e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.619e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.617e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.615e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.613e+00,-1.78814e-11,-0.0016,-1.87,-1.89
-1.611e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.609e+00,-1.78814e-11,-0.0016,-1.87,-1.89
-1.607e+00,-1.78814e-11,0.0024,-1.87,-1.81
-1.605e+00,-1.78814e-11,-0.0016,-1.87,-1.89
-1.603e+00,0.0008,0.0024,-1.87,-1.81
-1.601e+00,-1.78814e-11,-0.0016,-1.87,-1.89
-1.599e+00,-0.0008,0.0016,-1.85,-1.81
-1.598e+00,-1.78814e-11,-0.0016,-1.87,-1.89
-1.596e+00,-1.78814e-11,0.0024,-1.87,-1.81
-1.594e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.592e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.590e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.588e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.586e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.584e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.582e+00,-0.0008,-0.0016,-1.85,-1.89
-1.580e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.578e+00,-1.78814e-11,-0.0016,-1.85,-1.89
-1.576e+00,-1.78814e-11,0.0024,-1.85,-1.81
-1.575e+00,-1.78814e-11,-0.0016,-1.85,-1.87
-1.573e+00,-1.78814e-11,0.0024,-1.85,-1.79
-1.571e+00,0.0008,-0.0016,-1.85,-1.87
-1.569e+00,0.0008,0.0016,-1.81,-1.79
-1.567e+00,-1.78814e-11,-0.0016,-1.83,-1.87
-1.565e+00,-1.78814e-11,0.0016,-1.83,-1.79
-1.563e+00,-1.78814e-11,-0.0016,-1.83,-1.87
